Source,Year,Consumption,Classification,Code,Entity,Population,GDP_2010_dolar,GDP_PPP_2010_dolar
Coal,2017,0.034689166,Combustiveis Fosseis,CYP,Cyprus,1208523.0,20852240575.736805,30028841672.37834
Coal,2018,0.15830112,Combustiveis Fosseis,CYP,Cyprus,1218831.0,22672121698.42862,31571032430.62521
Coal,2019,0.1943486,Combustiveis Fosseis,CYP,Cyprus,1228836.0,21952737844.94087,32546849540.07884
Coal,2020,0.16211778,Combustiveis Fosseis,CYP,Cyprus,1237537.0,20832075949.36709,30883485232.067516
Coal,2021,0.4799583,Combustiveis Fosseis,CYP,Cyprus,1244188.0,0.0,0.0
Coal,1965,410.84137,Combustiveis Fosseis,CZE,Czechia,9779358.0,0.0,0.0
Coal,1966,409.63187,Combustiveis Fosseis,CZE,Czechia,9821040.0,0.0,0.0
Coal,1967,396.14102,Combustiveis Fosseis,CZE,Czechia,9852899.0,0.0,0.0
Coal,1968,410.06216,Combustiveis Fosseis,CZE,Czechia,9876346.0,0.0,0.0
Coal,1969,426.2046,Combustiveis Fosseis,CZE,Czechia,9896580.0,0.0,0.0
Coal,1970,431.473,Combustiveis Fosseis,CZE,Czechia,9858071.0,0.0,0.0
Coal,1971,449.5344,Combustiveis Fosseis,CZE,Czechia,9826815.0,0.0,0.0
Coal,1972,443.12625,Combustiveis Fosseis,CZE,Czechia,9867632.0,0.0,0.0
Coal,1973,433.6013,Combustiveis Fosseis,CZE,Czechia,9922266.0,0.0,0.0
Coal,1974,431.99634,Combustiveis Fosseis,CZE,Czechia,9988459.0,0.0,0.0
Coal,1975,441.21893,Combustiveis Fosseis,CZE,Czechia,10058620.0,0.0,0.0
Coal,1976,449.8251,Combustiveis Fosseis,CZE,Czechia,10125939.0,0.0,0.0
Coal,1977,459.5478,Combustiveis Fosseis,CZE,Czechia,10186755.0,0.0,0.0
Coal,1978,461.3388,Combustiveis Fosseis,CZE,Czechia,10242098.0,0.0,0.0
Coal,1979,461.4784,Combustiveis Fosseis,CZE,Czechia,10292341.0,0.0,0.0
Coal,1980,447.18512,Combustiveis Fosseis,CZE,Czechia,10304193.0,0.0,0.0
Coal,1981,445.37082,Combustiveis Fosseis,CZE,Czechia,10300591.0,0.0,0.0
Coal,1982,448.82495,Combustiveis Fosseis,CZE,Czechia,10314826.0,0.0,0.0
Coal,1983,446.30124,Combustiveis Fosseis,CZE,Czechia,10323856.0,0.0,0.0
Coal,1984,454.70972,Combustiveis Fosseis,CZE,Czechia,10330213.0,0.0,0.0
Coal,1985,444.83585,Combustiveis Fosseis,CZE,Czechia,10337118.0,0.0,0.0
Coal,1986,442.82385,Combustiveis Fosseis,CZE,Czechia,10342227.0,0.0,0.0
Coal,1987,437.67175,Combustiveis Fosseis,CZE,Czechia,10347318.0,0.0,0.0
Coal,1988,442.8006,Combustiveis Fosseis,CZE,Czechia,10355276.0,0.0,0.0
Coal,1989,425.75104,Combustiveis Fosseis,CZE,Czechia,10361068.0,0.0,0.0
Coal,1990,345.94446,Combustiveis Fosseis,CZE,Czechia,10333355.0,0.0,0.0
Coal,1991,316.91354,Combustiveis Fosseis,CZE,Czechia,10308578.0,0.0,0.0
Coal,1992,295.92255,Combustiveis Fosseis,CZE,Czechia,10319123.0,0.0,0.0
Coal,1993,287.87985,Combustiveis Fosseis,CZE,Czechia,10329855.0,0.0,0.0
Coal,1994,272.46667,Combustiveis Fosseis,CZE,Czechia,10333587.0,0.0,0.0
Coal,1995,272.72382,Combustiveis Fosseis,CZE,Czechia,10327253.0,0.0,0.0
Coal,1996,272.11865,Combustiveis Fosseis,CZE,Czechia,10315241.0,0.0,0.0
Coal,1997,255.68047,Combustiveis Fosseis,CZE,Czechia,10304131.0,0.0,0.0
Coal,1998,237.00223,Combustiveis Fosseis,CZE,Czechia,10294373.0,0.0,0.0
Coal,1999,215.9442,Combustiveis Fosseis,CZE,Czechia,10283860.0,0.0,0.0
Coal,2000,246.71695,Combustiveis Fosseis,CZE,Czechia,10255063.0,0.0,0.0
Coal,2001,242.13039,Combustiveis Fosseis,CZE,Czechia,10216605.0,0.0,0.0
Coal,2002,237.63068,Combustiveis Fosseis,CZE,Czechia,10196916.0,0.0,0.0
Coal,2003,241.5218,Combustiveis Fosseis,CZE,Czechia,10193998.0,0.0,0.0
Coal,2004,241.88832,Combustiveis Fosseis,CZE,Czechia,10197101.0,0.0,0.0
Coal,2005,233.69691,Combustiveis Fosseis,CZE,Czechia,10211216.0,0.0,0.0
Coal,2006,241.97527,Combustiveis Fosseis,CZE,Czechia,10238905.0,0.0,0.0
Coal,2007,241.51474,Combustiveis Fosseis,CZE,Czechia,10298828.0,0.0,0.0
Coal,2008,229.0496,Combustiveis Fosseis,CZE,Czechia,10384603.0,0.0,0.0
Coal,2009,211.57613,Combustiveis Fosseis,CZE,Czechia,10443936.0,0.0,0.0
Coal,2010,218.38116,Combustiveis Fosseis,CZE,Czechia,10474410.0,0.0,0.0
Coal,2011,214.98866,Combustiveis Fosseis,CZE,Czechia,10496088.0,0.0,0.0
Coal,2012,206.14917,Combustiveis Fosseis,CZE,Czechia,10510785.0,0.0,0.0
Coal,2013,196.5045,Combustiveis Fosseis,CZE,Czechia,10514272.0,0.0,0.0
Coal,2014,190.43582,Combustiveis Fosseis,CZE,Czechia,10525347.0,0.0,0.0
Coal,2015,189.86116,Combustiveis Fosseis,CZE,Czechia,10546059.0,0.0,0.0
Coal,2016,191.26581,Combustiveis Fosseis,CZE,Czechia,10566332.0,0.0,0.0
Coal,2017,187.27791,Combustiveis Fosseis,CZE,Czechia,10594438.0,0.0,0.0
Coal,2018,186.01262,Combustiveis Fosseis,CZE,Czechia,10629928.0,0.0,0.0
Coal,2019,167.36311,Combustiveis Fosseis,CZE,Czechia,10671870.0,0.0,0.0
Coal,2020,145.43529,Combustiveis Fosseis,CZE,Czechia,10697858.0,0.0,0.0
Coal,2021,150.807,Combustiveis Fosseis,CZE,Czechia,10505772.0,0.0,0.0
Coal,1965,43.008904,Combustiveis Fosseis,DNK,Denmark,4759012.0,0.0,0.0
Coal,1966,48.74482,Combustiveis Fosseis,DNK,Denmark,4797381.0,0.0,0.0
Coal,1967,41.73309,Combustiveis Fosseis,DNK,Denmark,4835354.0,0.0,0.0
Coal,1968,37.392773,Combustiveis Fosseis,DNK,Denmark,4864883.0,0.0,0.0
Coal,1969,34.154984,Combustiveis Fosseis,DNK,Denmark,4891860.0,0.0,0.0
Coal,1970,27.318869,Combustiveis Fosseis,DNK,Denmark,4928757.0,0.0,0.0
Coal,1971,16.718124,Combustiveis Fosseis,DNK,Denmark,4963126.0,0.0,0.0
Coal,1972,17.079817,Combustiveis Fosseis,DNK,Denmark,4991596.0,0.0,0.0
Coal,1973,26.177967,Combustiveis Fosseis,DNK,Denmark,5021861.0,0.0,0.0
Coal,1974,24.728868,Combustiveis Fosseis,DNK,Denmark,5045297.0,0.0,0.0
Coal,1975,23.85778,Combustiveis Fosseis,DNK,Denmark,5059862.0,0.0,0.0
Coal,1976,33.14666,Combustiveis Fosseis,DNK,Denmark,5072596.0,0.0,0.0
Coal,1977,38.130116,Combustiveis Fosseis,DNK,Denmark,5088419.0,0.0,0.0
Coal,1978,42.008724,Combustiveis Fosseis,DNK,Denmark,5104248.0,0.0,0.0
Coal,1979,50.09739,Combustiveis Fosseis,DNK,Denmark,5116801.0,0.0,0.0
Coal,1980,71.49775,Combustiveis Fosseis,DNK,Denmark,5123027.0,194167284403.6697,166156114169.2151
Coal,1981,57.144,Combustiveis Fosseis,DNK,Denmark,5121572.0,153150909426.98706,163813408502.77267
Coal,1982,68.93217,Combustiveis Fosseis,DNK,Denmark,5117810.0,140805930374.23846,169816431679.7215
Coal,1983,65.83045,Combustiveis Fosseis,DNK,Denmark,5114297.0,136937023608.76898,175397709949.4098
Coal,1984,69.38574,Combustiveis Fosseis,DNK,Denmark,5111619.0,127957308003.23364,181502153597.41312
Coal,1985,84.56986,Combustiveis Fosseis,DNK,Denmark,5113691.0,130989948477.75175,188051626854.0203
Coal,1986,85.54562,Combustiveis Fosseis,DNK,Denmark,5120534.0,180747557088.1226,197537898850.5747
Coal,1987,83.970924,Combustiveis Fosseis,DNK,Denmark,5127024.0,216723884615.3846,195884211538.46155
Coal,1988,78.56763,Combustiveis Fosseis,DNK,Denmark,5129516.0,219778590909.0909,194710380681.8182
Coal,1989,64.56976,Combustiveis Fosseis,DNK,Denmark,5132594.0,203952560975.60977,194262047425.47427
Coal,1990,70.83368,Combustiveis Fosseis,DNK,Denmark,5140939.0,237935825192.8021,193984613110.53983
Coal,1991,96.074265,Combustiveis Fosseis,DNK,Denmark,5154298.0,230010628007.40283,195193323874.15176
Coal,1992,80.024864,Combustiveis Fosseis,DNK,Denmark,5171370.0,245213395209.58087,197580274251.49704
Coal,1993,83.944176,Combustiveis Fosseis,DNK,Denmark,5188628.0,222951284883.72092,196397046511.62796
Coal,1994,90.27089,Combustiveis Fosseis,DNK,Denmark,5206180.0,237078907029.4785,206010159863.9456
Coal,1995,75.46009,Combustiveis Fosseis,DNK,Denmark,5233373.0,273126474090.408,210726416758.54465
Coal,1996,103.72331,Combustiveis Fosseis,DNK,Denmark,5263074.0,268994204496.788,214436405781.5846
Coal,1997,77.10806,Combustiveis Fosseis,DNK,Denmark,5284991.0,243190707482.9932,220176163265.3061
Coal,1998,65.53156,Combustiveis Fosseis,DNK,Denmark,5304219.0,244320565979.38147,224180349484.5361
Coal,1999,55.05293,Combustiveis Fosseis,DNK,Denmark,5321799.0,240336657589.5109,229045302067.5744
Coal,2000,46.182728,Combustiveis Fosseis,DNK,Denmark,5339616.0,214446401951.2195,235002991219.5122
Coal,2001,48.81576,Combustiveis Fosseis,DNK,Denmark,5358783.0,209350236242.88428,235470899430.74005
Coal,2002,48.873913,Combustiveis Fosseis,DNK,Denmark,5375931.0,223335448179.2717,236499155929.03827
Coal,2003,66.68293,Combustiveis Fosseis,DNK,Denmark,5390574.0,266695783561.64383,236527318721.4612
Coal,2004,51.11385,Combustiveis Fosseis,DNK,Denmark,5404523.0,299325144508.6706,242832323699.422
Coal,2005,43.05212,Combustiveis Fosseis,DNK,Denmark,5419432.0,304620484301.07526,247882590967.74197
Coal,2006,64.73512,Combustiveis Fosseis,DNK,Denmark,5437272.0,315653628333.3334,257081305000.00003
Coal,2007,54.23582,Combustiveis Fosseis,DNK,Denmark,5461438.0,346603513776.3371,259044415721.23172
Coal,2008,47.65927,Combustiveis Fosseis,DNK,Denmark,5493621.0,369213968786.5783,252995246976.19977
Coal,2009,46.800316,Combustiveis Fosseis,DNK,Denmark,5523095.0,336839762725.1371,243273336726.7032
Coal,2010,45.47204,Combustiveis Fosseis,DNK,Denmark,5547683.0,332165874422.188,246648338983.05087
Coal,2011,37.835083,Combustiveis Fosseis,DNK,Denmark,5570572.0,344003000000.0,247352000000.0
Coal,2012,29.658981,Combustiveis Fosseis,DNK,Denmark,5591572.0,320565320892.7918,245483333333.3333
Coal,2013,37.670876,Combustiveis Fosseis,DNK,Denmark,5614932.0,331813181391.99426,253379554273.3502
Coal,2014,29.857864,Combustiveis Fosseis,DNK,Denmark,5643475.0,335457037615.33,256900787083.0377
Coal,2015,21.238243,Combustiveis Fosseis,DNK,Denmark,5683483.0,287228311126.8604,264595320340.18427
Coal,2016,24.577396,Combustiveis Fosseis,DNK,Denmark,5728010.0,293498301715.0857,279037851592.57965
Coal,2017,18.368776,Combustiveis Fosseis,DNK,Denmark,5764980.0,304804673749.14325,293730161754.62646
Coal,2018,18.772844,Combustiveis Fosseis,DNK,Denmark,5793636.0,319533480441.324,299826766967.5694
Coal,2019,10.575361,Combustiveis Fosseis,DNK,Denmark,5814422.0,308008709592.64124,308414280551.9054
Coal,2020,9.309924,Combustiveis Fosseis,DNK,Denmark,5831404.0,306169021097.04645,298267139240.50635
Coal,2021,12.399527,Combustiveis Fosseis,DNK,Denmark,5856733.0,0.0,0.0
Coal,1990,0.0032014165,Combustiveis Fosseis,ECU,Ecuador,10449837.0,21059131105.398457,83138475578.40617
Coal,1991,0.0064451387,Combustiveis Fosseis,ECU,Ecuador,10686279.0,22682874768.66132,86721933374.4602
Coal,1992,0.0046505276,Combustiveis Fosseis,ECU,Ecuador,10914222.0,24073135329.34132,89207868263.47307
Coal,1993,0.00081343605,Combustiveis Fosseis,ECU,Ecuador,11132829.0,27304701162.790703,90440108139.5349
Coal,1994,0.003962694,Combustiveis Fosseis,ECU,Ecuador,11347652.0,32104119047.61905,93901549886.62132
Coal,1995,0.003958611,Combustiveis Fosseis,ECU,Ecuador,11561683.0,33907554575.523705,95328828004.41014
Coal,1996,0.0049553053,Combustiveis Fosseis,ECU,Ecuador,11775221.0,34457028907.92291,95900498929.3362
Coal,1997,0.00626725,Combustiveis Fosseis,ECU,Ecuador,11987838.0,37849346938.77551,99485387755.10204
Coal,1998,0.009219167,Combustiveis Fosseis,ECU,Ecuador,12199693.0,37925449484.53609,102339631958.76292
Coal,1999,0.012029138,Combustiveis Fosseis,ECU,Ecuador,12412046.0,26658456883.509834,96752372163.3888
Coal,2000,0.016110389,Combustiveis Fosseis,ECU,Ecuador,12626507.0,23930869268.292683,96726747317.07318
Coal,2001,0.020834971,Combustiveis Fosseis,ECU,Ecuador,12845521.0,31084110056.926,99987982922.20114
Coal,2002,0.022496028,Combustiveis Fosseis,ECU,Ecuador,13070609.0,35692914098.97292,104053177404.29504
Coal,2003,0.8815003,Combustiveis Fosseis,ECU,Ecuador,13301184.0,39660079452.0548,106485350684.93152
Coal,2004,0.02098511,Combustiveis Fosseis,ECU,Ecuador,13534593.0,43571976878.61272,115226635838.1503
Coal,2005,0.024508944,Combustiveis Fosseis,ECU,Ecuador,13770012.0,47808923010.752686,121013348817.2043
Coal,2006,0.062975556,Combustiveis Fosseis,ECU,Ecuador,14009061.0,52223231666.66667,126098093333.33334
Coal,2007,0.025139555,Combustiveis Fosseis,ECU,Ecuador,14251835.0,55348226904.376015,128675295786.06158
Coal,2008,0.2895472,Combustiveis Fosseis,ECU,Ecuador,14496797.0,64534262192.74288,134346159188.45103
Coal,2009,0.06921278,Combustiveis Fosseis,ECU,Ecuador,14742766.0,65555426781.51919,136616796397.80736
Coal,2010,0.11599944,Combustiveis Fosseis,ECU,Ecuador,14989585.0,71752037750.38521,140766243451.46378
Coal,2011,0.108782776,Combustiveis Fosseis,ECU,Ecuador,15237728.0,79277000000.0,150267000000.0
Coal,2012,0.13059416,Combustiveis Fosseis,ECU,Ecuador,15483883.0,86155561653.86023,156348949871.9356
Coal,2013,0.14639612,Combustiveis Fosseis,ECU,Ecuador,15722989.0,91870948431.30183,169193973314.10028
Coal,2014,0.13852888,Combustiveis Fosseis,ECU,Ecuador,15957994.0,96672188786.37332,177564324343.50604
Coal,2015,0.14999388,Combustiveis Fosseis,ECU,Ecuador,16195902.0,94223465627.21477,170160233876.6832
Coal,2016,0.08799222,Combustiveis Fosseis,ECU,Ecuador,16439585.0,93676571228.56145,170566197409.8705
Coal,2017,0.094677225,Combustiveis Fosseis,ECU,Ecuador,16696944.0,95717850582.59082,178971712816.99796
Coal,2018,0.32408777,Combustiveis Fosseis,ECU,Ecuador,17015672.0,96305929789.3681,181101204948.17783
Coal,2019,0.0995275,Combustiveis Fosseis,ECU,Ecuador,17343740.0,95109469119.5795,181145937582.1288
Coal,2020,0.28073332,Combustiveis Fosseis,ECU,Ecuador,17588595.0,84021054852.32068,167555358649.78903
Coal,2021,0.549848,Combustiveis Fosseis,ECU,Ecuador,17797737.0,0.0,0.0
Coal,1985,67.5203,Combustiveis Fosseis,EST,Estonia,1528781.0,0.0,0.0
Coal,1986,68.341515,Combustiveis Fosseis,EST,Estonia,1540190.0,0.0,0.0
Coal,1987,68.931206,Combustiveis Fosseis,EST,Estonia,1552221.0,0.0,0.0
Coal,1988,65.754234,Combustiveis Fosseis,EST,Estonia,1561900.0,0.0,0.0
Coal,1989,68.07053,Combustiveis Fosseis,EST,Estonia,1568131.0,0.0,0.0
Coal,1990,72.01204,Combustiveis Fosseis,EST,Estonia,1569174.0,0.0,0.0
Coal,1991,66.03763,Combustiveis Fosseis,EST,Estonia,1561314.0,0.0,0.0
Coal,1992,53.468693,Combustiveis Fosseis,EST,Estonia,1533091.0,0.0,0.0
Coal,1993,42.701996,Combustiveis Fosseis,EST,Estonia,1494128.0,2783874418.6046515,17528444186.046513
Coal,1994,43.683094,Combustiveis Fosseis,EST,Estonia,1462514.0,3802942176.870749,17170170068.027212
Coal,1995,40.507942,Combustiveis Fosseis,EST,Estonia,1436634.0,5764933847.850056,17414381477.398018
Coal,1996,42.438255,Combustiveis Fosseis,EST,Estonia,1415594.0,6851264453.961457,18070765524.62527
Coal,1997,41.945976,Combustiveis Fosseis,EST,Estonia,1399535.0,7221210884.353742,20312721088.43537
Coal,1998,35.542328,Combustiveis Fosseis,EST,Estonia,1386156.0,7826938144.329898,21110646391.75258
Coal,1999,32.17135,Combustiveis Fosseis,EST,Estonia,1390244.0,7801717599.596571,20866252143.21735
Coal,2000,34.268295,Combustiveis Fosseis,EST,Estonia,1396985.0,7464435121.95122,22721197073.17073
Coal,2001,34.071384,Combustiveis Fosseis,EST,Estonia,1388115.0,7970480075.901329,23930496204.93359
Coal,2002,33.307957,Combustiveis Fosseis,EST,Estonia,1379350.0,9246726423.902897,25551020541.549957
Coal,2003,38.57416,Combustiveis Fosseis,EST,Estonia,1370720.0,12099913242.009134,27380410045.6621
Coal,2004,38.464703,Combustiveis Fosseis,EST,Estonia,1362550.0,14475965317.919077,29232947976.878616
Coal,2005,38.0906,Combustiveis Fosseis,EST,Estonia,1354775.0,16260355268.817204,31925215483.870968
Coal,2006,36.387783,Combustiveis Fosseis,EST,Estonia,1346810.0,19009336666.66667,34960174166.66667
Coal,2007,45.288357,Combustiveis Fosseis,EST,Estonia,1340680.0,24385208265.80227,37554935170.17828
Coal,2008,40.482048,Combustiveis Fosseis,EST,Estonia,1337090.0,25560637534.13968,34989538041.35778
Coal,2009,34.96647,Combustiveis Fosseis,EST,Estonia,1334515.0,20765509788.56696,30273772905.246677
Coal,2010,46.82532,Combustiveis Fosseis,EST,Estonia,1331475.0,20353212634.822807,30942453775.038525
Coal,2011,47.39325,Combustiveis Fosseis,EST,Estonia,1327439.0,23421000000.0,32895000000.000004
Coal,2012,43.54446,Combustiveis Fosseis,EST,Estonia,1322696.0,22738993047.93268,33944850347.603367
Coal,2013,48.425804,Combustiveis Fosseis,EST,Estonia,1317997.0,24412968626.036785,35184844572.664986
Coal,2014,47.36029,Combustiveis Fosseis,EST,Estonia,1314545.0,25483764371.89496,36397232079.489
Coal,2015,41.96262,Combustiveis Fosseis,EST,Estonia,1315407.0,21883302622.253723,36695812189.93622
Coal,2016,44.06444,Combustiveis Fosseis,EST,Estonia,1315790.0,22748471123.55618,38942075603.78019
Coal,2017,50.30153,Combustiveis Fosseis,EST,Estonia,1317384.0,24726071281.699795,41031769019.87663
Coal,2018,49.140667,Combustiveis Fosseis,EST,Estonia,1321977.0,27438084252.758278,42776371782.0127
Coal,2019,35.80686,Combustiveis Fosseis,EST,Estonia,1326898.0,27690555190.538765,44919842969.77661
Coal,2020,29.10825,Combustiveis Fosseis,EST,Estonia,1329522.0,26949493670.88608,43600725738.39663
Coal,2021,31.758135,Combustiveis Fosseis,EST,Estonia,1330932.0,0.0,0.0
Coal,1965,20.259819,Combustiveis Fosseis,FIN,Finland,4563732.0,0.0,0.0
Coal,1966,18.804535,Combustiveis Fosseis,FIN,Finland,4580869.0,0.0,0.0
Coal,1967,18.091894,Combustiveis Fosseis,FIN,Finland,4605744.0,0.0,0.0
Coal,1968,21.788618,Combustiveis Fosseis,FIN,Finland,4626469.0,0.0,0.0
Coal,1969,26.138052,Combustiveis Fosseis,FIN,Finland,4623785.0,0.0,0.0
Coal,1970,26.5675,Combustiveis Fosseis,FIN,Finland,4606307.0,0.0,0.0
Coal,1971,23.579443,Combustiveis Fosseis,FIN,Finland,4612124.0,0.0,0.0
Coal,1972,26.157778,Combustiveis Fosseis,FIN,Finland,4639657.0,0.0,0.0
Coal,1973,29.031944,Combustiveis Fosseis,FIN,Finland,4666081.0,0.0,0.0
Coal,1974,29.585278,Combustiveis Fosseis,FIN,Finland,4690574.0,0.0,0.0
Coal,1975,26.804998,Combustiveis Fosseis,FIN,Finland,4711440.0,0.0,0.0
Coal,1976,36.12,Combustiveis Fosseis,FIN,Finland,4725664.0,0.0,0.0
Coal,1977,36.420834,Combustiveis Fosseis,FIN,Finland,4738902.0,0.0,0.0
Coal,1978,49.094166,Combustiveis Fosseis,FIN,Finland,4752528.0,0.0,0.0
Coal,1979,47.313053,Combustiveis Fosseis,FIN,Finland,4764690.0,0.0,0.0
Coal,1980,53.688053,Combustiveis Fosseis,FIN,Finland,4779535.0,146632101936.79916,124454658511.72272
Coal,1981,32.994167,Combustiveis Fosseis,FIN,Finland,4799964.0,130236931608.13309,125111110905.73012
Coal,1982,36.59639,Combustiveis Fosseis,FIN,Finland,4826933.0,123786995648.38992,128956537859.00784
Coal,1983,39.75083,Combustiveis Fosseis,FIN,Finland,4855787.0,115284964586.84656,133879677908.9376
Coal,1984,45.782776,Combustiveis Fosseis,FIN,Finland,4881803.0,114809778496.36218,137266443007.27568
Coal,1985,58.025833,Combustiveis Fosseis,FIN,Finland,4902206.0,117537231850.1171,141580696330.99142
Coal,1986,53.055275,Combustiveis Fosseis,FIN,Finland,4918154.0,151141805363.98468,145640105747.12643
Coal,1987,59.426945,Combustiveis Fosseis,FIN,Finland,4932123.0,181785096153.84616,149179653846.15384
Coal,1988,59.5,Combustiveis Fosseis,FIN,Finland,4946481.0,207801768465.9091,156025833806.81818
Coal,1989,58.20639,Combustiveis Fosseis,FIN,Finland,4964371.0,216101536585.36588,162541536585.36588
Coal,1990,61.2875,Combustiveis Fosseis,FIN,Finland,4986431.0,243907971722.36505,160292757069.40872
Coal,1991,61.211662,Combustiveis Fosseis,FIN,Finland,5013740.0,211785028994.44785,149706973473.1647
Coal,1992,55.71361,Combustiveis Fosseis,FIN,Finland,5041992.0,181420869461.07785,143728420359.28146
Coal,1993,63.688885,Combustiveis Fosseis,FIN,Finland,5066447.0,139005326744.18607,141912202325.58142
Coal,1994,77.55639,Combustiveis Fosseis,FIN,Finland,5088333.0,157490386621.31522,146928682539.68256
Coal,1995,68.604996,Combustiveis Fosseis,FIN,Finland,5107790.0,198324058434.39917,152025955898.5667
Coal,1996,81.74694,Combustiveis Fosseis,FIN,Finland,5124573.0,189500039614.56104,155847270877.94434
Coal,1997,77.428055,Combustiveis Fosseis,FIN,Finland,5139835.0,178079292517.0068,164783183673.4694
Coal,1998,63.53889,Combustiveis Fosseis,FIN,Finland,5153498.0,185267905154.6392,173105091752.57733
Coal,1999,61.56555,Combustiveis Fosseis,FIN,Finland,5165474.0,182852165405.9506,179320662632.37518
Coal,2000,58.32722,Combustiveis Fosseis,FIN,Finland,5176209.0,164697000000.0,187576264390.2439
Coal,2001,70.48917,Combustiveis Fosseis,FIN,Finland,5188008.0,164559796963.94687,191280088235.29413
Coal,2002,76.5911,Combustiveis Fosseis,FIN,Finland,5200598.0,175414000933.70682,194486311858.07657
Coal,2003,95.59249,Combustiveis Fosseis,FIN,Finland,5213014.0,209848813698.63016,197637622831.05023
Coal,2004,85.87945,Combustiveis Fosseis,FIN,Finland,5228172.0,235042427745.6648,205523699421.96536
Coal,2005,55.168888,Combustiveis Fosseis,FIN,Finland,5246096.0,236123579354.8387,210696977204.3011
Coal,2006,86.153885,Combustiveis Fosseis,FIN,Finland,5266268.0,242248532500.00003,218759125000.00003
Coal,2007,81.35305,Combustiveis Fosseis,FIN,Finland,5288720.0,278225536466.7747,230022621555.9157
Coal,2008,62.04361,Combustiveis Fosseis,FIN,Finland,5313399.0,298503484198.2052,227574621927.4288
Coal,2009,62.48972,Combustiveis Fosseis,FIN,Finland,5338871.0,265516255285.82617,211537883320.28192
