Code,Year,GDP 2015 PPP,GDP 2022 (2015 USD PPP),GDP 2022 (2017 USD PPP),Multiplier
SAU,1995,802184686688.2412,769633172339.6715,1827296689345.5232,2.374243672203698
SEN,1995,20684718263.58294,25370428994.03066,61726701334.17512,2.4330176422597596
SRB,1995,59113610552.92392,49937794675.51316,139192939447.1934,2.787326519956361
SYC,1995,1251260410.56539,1733621174.5045874,3021613254.5143075,1.7429489780994318
SLE,1995,4698901067.046759,5394942200.073128,14068316520.035414,2.6076862361648137
SGP,1995,171732621773.18475,379708617460.4041,609001934463.2896,1.603866508314882
SXM,1995,0.0,1361800684.8704658,1797170207.9567604,1.3197013541873104
SVK,1995,71070773374.60349,102540393597.41013,180204806885.07193,1.7574031126951262
SVN,1995,42743103189.75562,53538335168.05858,86623581475.20607,1.6179730132304604
SLB,1995,1050670040.6973069,1371124331.1997523,1628009899.9771755,1.1873539568455072
SOM,1995,0.0,8958058841.87096,25490993073.982456,2.845593395171142
ZAF,1995,432377133404.7631,360706580601.809,807294933431.9226,2.238093167263591
ESP,1995,1153650306301.1758,1323591183845.3113,1921788768753.8308,1.451950415059905
LKA,1995,90394639499.8929,88459606026.82028,270611247556.16,3.0591504949062593
KNA,1995,698329303.7693012,973556961.3050189,1371098512.8937802,1.408339283051164
LCA,1995,1830810274.7951944,1942933249.240279,2715892140.5688806,1.3978309041913004
VCT,1995,870053563.1520877,879438071.1397102,1514793355.5781689,1.722455969656929
SDN,1995,91379212079.40826,78965707790.40533,167369383568.23056,2.1195198302087106
SUR,1995,5597703939.618605,4413928267.11963,9300027322.985222,2.1069729184915102
SWE,1995,302178806162.2599,587578011005.7404,580550160212.7944,0.9880392889772771
CHE,1995,380096031095.6779,790318933740.3258,634296200128.2699,0.8025825689463741
TJK,1995,8218139605.724873,13499137004.28639,41177442708.066605,3.05037593847603
TZA,1995,37278621392.14584,67153889893.31218,166596826737.2505,2.4808216918174653
THA,1995,595739186408.5256,450139151522.5591,1255244370207.2144,2.788569636658914
TLS,1995,0.0,2161456464.502912,5288854109.593488,2.4468936554823504
TGO,1995,7004858834.29459,7859198717.657496,19491266573.464966,2.4800577353609032
TTO,1995,15141235072.096113,21672195440.796017,35666506450.514824,1.645726504633478
TUN,1995,57749744371.4584,48116779200.71249,130592428617.41312,2.7140725290997736
TUR,1995,797615881250.5474,1194401648109.1248,2817041474532.5967,2.3585378327234374
TKM,1995,16778958019.228973,46927329009.50038,94789611395.98215,2.019923430476772
TCA,1995,0.0,928828868.4682273,946892530.0118054,1.0194477822091896
TUV,1995,28832594.411804806,45116851.39841237,51937133.02909544,1.1511692731049727
UGA,1995,22251243312.075985,44147216889.61235,107732538124.33168,2.4403019196818425
UKR,1995,407309492840.6179,71962895140.23402,379892973994.65094,5.279011819276501
ARE,1995,250900751729.1577,431440812433.6535,707307425643.9161,1.6394077826206697
GBR,1995,1901727643930.538,3209502458759.0024,3186978981257.067,0.9929822526103799
USA,1995,11461194612125.01,20926835050999.996,21538083666841.68,1.0292088418698782
URY,1995,42013949308.28369,62345533960.79237,83607423058.24643,1.3410330740101633
UZB,1995,60531374555.77783,123818743181.09424,287794613066.2836,2.32432187302501
VUT,1995,491566272.6954336,841659631.2980758,910266227.1427542,1.0815134685013557
VNM,1995,208370695545.18567,358918387605.51,1118989578143.1003,3.11767136147115
PSE,1995,10015291266.322447,15612500000.0,28861611581.9086,1.848622038873249
ZMB,1995,17362684728.86972,26185157462.015854,67376967415.2346,2.5730976608779805
ZWE,1995,29039421010.957993,21963674100.4816,36035044448.11649,1.6406655955310476
ALB,1996,15551735645.21978,14319794712.62677,43032145215.430275,3.0050811536764424
DZA,1996,237554016313.72757,179602019799.3934,502836797680.8245,2.7997279665477506
AGO,1996,65547051434.177246,84884003207.67839,210192674041.07547,2.4762342266871546
ATG,1996,1275442083.2842877,1625386015.5663264,2092965498.6233954,1.287672884212771
ARG,1996,638124986359.8673,598312841626.6625,1038500903537.0753,1.7357155509376199
ARM,1996,10246221416.492218,14225451502.938084,44646008687.24302,3.1384598708885942
ABW,1996,2921311522.627264,3458629953.8575096,4393369954.478044,1.2702630848316083
AUS,1996,615760199075.2045,1586172577281.9646,1328629886582.1914,0.8376326167855622
AUT,1996,328861608034.1951,422235060667.7145,505142751774.37897,1.1963543505258798
AZE,1996,23175172493.295452,56692460618.264046,153082546341.84137,2.70022759062471
BHS,1996,10152692708.544361,12415913222.114647,14211478928.315609,1.1446180940603534
BHR,1996,27674968221.86256,35915819622.23451,76342224646.34322,2.1255877061784165
BGD,1996,241817239122.386,305522973769.77783,1072141041304.6641,3.5091994165799116
BRB,1996,3604299730.917082,4671803289.539002,4342050281.818505,0.9294163329909731
BLR,1996,60835898972.78388,57251844490.04911,176183357453.7714,3.0773394119100157
BEL,1996,388072085801.76483,516334013910.15607,622703765727.1161,1.2060095770399288
BLZ,1996,1564664989.1224763,2509307581.4663134,3839427623.501786,1.5300745320580498
BEN,1996,13881299206.282066,16765953415.373268,45869379412.79815,2.7358646583581083
BMU,1996,4187588450.801869,6757261642.8850765,5156616135.794429,0.7631221652078523
BOL,1996,40174085338.555435,38319728331.377884,100778443555.23866,2.629936274175431
BIH,1996,14858256641.671864,20253843510.489414,54120255478.634735,2.672098036632207
BWA,1996,16265484480.938408,17511419429.825825,40818645769.76409,2.330972993556473
BRA,1996,1863666981932.4807,1901461002548.223,3249826771296.481,1.7091209164643713
BRN,1996,22144397236.88542,13000432684.362951,26342902750.901257,2.026309692183304
BGR,1996,100498798162.06311,61747770024.9603,174307363231.7279,2.822893250416455
BFA,1996,12057799392.184565,16610125161.12291,48949444177.88855,2.9469641982263894
BDI,1996,5220681130.392059,3379450965.724945,9128118191.935005,2.7010654347449248
CPV,1996,1227133451.1898987,2072800252.318005,4376993313.836453,2.1116329510967966
KHM,1996,13343437857.139788,24964207155.80371,76023115594.85773,3.045284599682701
CMR,1996,37325625312.251495,40247035778.39087,103940677455.943,2.582567273482288
CAN,1996,1058391707061.1188,1761102321572.639,1919103211766.6484,1.0897170415702575
CYM,1996,0.0,5561542246.168983,4902440234.204242,0.8814893454385323
CAF,1996,3399707821.874299,2034662228.5854633,4597115265.385968,2.259399717948257
TCD,1996,6740363097.78887,10462164584.338987,25037208134.91984,2.3931193141807876
CHL,1996,202061335410.36295,281423471715.4019,507464611471.7903,1.803206421904209
CHN,1996,3167290039432.3228,16325084918817.193,25684414532114.31,1.573309704656362
COL,1996,349411465523.1445,354949695739.65753,810103779460.959,2.282305884986982
COM,1996,1290992147.46749,1140337215.429494,2715974855.8402495,2.3817295613011376
COD,1996,42786706185.44944,52355494607.56282,112144335466.7943,2.1419783407144988
COG,1996,12921669869.985485,10175228552.173552,21912647905.44046,2.153528816879465
CRI,1996,40885761198.26805,69549856034.35025,114345667442.27005,1.6440820148613309
CIV,1996,60059576546.11659,68438760123.05962,155935333630.81125,2.2784652052495424
HRV,1996,73920735267.8233,64042742435.41905,132256136091.92622,2.0651229329426957
CUW,1996,0.0,2608023260.7895446,3467150360.5245,1.3294169621304934
CYP,1996,18867618320.340675,27902745979.207535,41068271475.657196,1.4718361951279024
CZE,1996,245058957482.61008,215974795467.24942,438115477819.058,2.028549103941595
DNK,1996,231645705325.2007,356222057631.88745,353799230461.08997,0.9931985481558776
DJI,1996,0.0,3307565405.1624985,5592373778.025646,1.6907825221829276
DMA,1996,612741876.6735572,533867403.0042049,833827717.9574826,1.5618629518590688
DOM,1996,61295110461.01752,98050971574.06995,217143110194.39716,2.2145941718727618
ECU,1996,99937315630.49055,100635339955.85878,195476780141.87552,1.9424267879217838
EGY,1996,447022983796.91187,453827104224.60486,1418537854129.6553,3.1257230802759692
SLV,1996,35391811451.66076,27100464996.83414,59536826547.47081,2.1968931733985326
GNQ,1996,1474025488.2246928,9957665857.354395,24986774542.054,2.5093003621526035
EST,1996,19193428258.6643,28518917121.59921,50867209717.32932,1.7836304758852262
SWZ,1996,5061472424.26839,4822247028.231629,10885427645.900635,2.257335134880562
ETH,1996,43394088288.07233,105775519453.14902,293788053498.9423,2.777467366908743
FJI,1996,7329491039.43962,4939873229.038583,11518042114.46601,2.331647307618802
FIN,1996,166794679668.80188,259985498582.81244,273777977547.40417,1.0530509549177738
FRA,1996,2124140577072.5376,2638406985036.3213,3120183016557.4175,1.1826011052326197
GAB,1996,20815577105.43814,15855897831.743963,33302039176.256992,2.10029350148721
GMB,1996,2454868268.2654314,1835641393.187567,5719424859.827765,3.1157637221810845
GEO,1996,16801134770.05507,20190828885.804707,63403374976.88251,3.140206642108619
DEU,1996,3241255384570.8,3633579269920.3105,4522545872199.405,1.2446531467300537
GHA,1996,45824674322.154335,68003830999.542915,183458814081.90674,2.6977717488172077
GRC,1996,270748974791.66605,211538468429.4315,330579477776.2994,1.5627392985809556
GRD,1996,907607702.5367056,1089874059.169431,1814201858.157969,1.664597705482166
GTM,1996,63896235639.05657,78182161579.31055,159033867811.59174,2.034145188608818
GIN,1996,12111845859.033674,13782241447.019966,37408147201.042915,2.714228113390903
GNB,1996,2537557212.343438,1309350904.2584872,3906060695.9762416,2.983203878557158
GUY,1996,5476880026.255678,14270953618.873104,28818699423.762302,2.019395493350216
HTI,1996,23003188615.69107,14456828346.330471,32427707826.741947,2.243072066009068
HND,1996,23408600728.100018,25953884373.560226,59562493585.688286,2.2949356145843764
HKG,1996,221722256071.03345,318598258232.253,429591711531.7636,1.3483806029429017
HUN,1996,171730009378.84714,157531157312.5219,340947086291.47186,2.164315251078083
ISL,1996,9415878362.160637,21556161804.58636,21226927351.27783,0.9847266662640061
IND,1996,2181728301589.5588,2961515505727.631,10078991437253.588,3.4033221901964095
IDN,1996,1251069167146.4946,1122285145727.062,3418905181206.3936,3.046378359566978
IRN,1996,647004258497.3566,487695221421.96594,1369087388258.7922,2.807260207034557
IRQ,1996,96200953219.74252,192925535194.34384,409320747067.00964,2.121651478922579
IRL,1996,126235374778.65501,498960174855.6298,576526788952.2828,1.1554565233970753
ISR,1996,157952802233.17343,408208262853.2228,424288967592.7524,1.0393933837280303
ITA,1996,2241972196957.133,1961616127794.061,2610600572587.215,1.3308417154598797
JAM,1996,25205044166.343758,14806380332.686832,28578744427.1919,1.9301641444466306
JPN,1996,4512008926993.954,4529854841042.583,5234968028228.504,1.1556591131347673
JOR,1996,39085337977.22551,43915711448.703224,107110421278.02966,2.439000024015152
KAZ,1996,135943997315.80363,221549683201.72678,512001895734.2957,2.311002608241622
KEN,1996,95415148059.1265,94795844230.47864,263736892044.1069,2.7821566882497426
KIR,1996,161735825.94293022,188123213.8747629,262820717.15726164,1.3970669102656637
KOR,1996,881582778617.4926,1740868427277.0076,2352183466044.378,1.3511552218357843
XKX,1996,0.0,8325010072.51057,22333279563.535656,2.6826729780520995
KWT,1996,102955213773.7951,114891599078.73557,210883839333.27853,1.8355026914436032
KGZ,1996,12293112413.23454,8250690928.342178,35363790880.56379,4.286161145496876
LAO,1996,12075474873.091423,19570649661.62339,59841698222.96143,3.0577267110507127
LVA,1996,24471771301.89122,32102385241.814438,62005322543.1101,1.9314864635773568
LSO,1996,3116532977.449641,2192029732.9105654,5165830253.486556,2.356642419547564
LBR,1996,0.0,3428189417.0464854,7746810704.500462,2.259738235577027
LBY,1996,0.0,55524882597.238106,134861104674.65955,2.428840879374822
LTU,1996,40606890384.3649,52484649637.55115,113138833289.70532,2.1556556835383347
LUX,1996,33304117487.136387,71655146215.63705,76900912144.08134,1.073208502187098
MAC,1996,22214810492.58051,22581086914.7884,36037605982.22017,1.5959199004995224
MDG,1996,21598884390.48515,13439517645.885014,44491072651.79339,3.3104664783423914
MWI,1996,11108194955.211405,11308596143.984386,29932139511.125328,2.646848391260992
MYS,1996,321378613908.1607,386875259314.18665,963289522396.374,2.48992278313169
MDV,1996,2982676499.6334233,5780294641.8913555,11141639675.948202,1.9275210635806923
MLI,1996,14957609065.142645,16922029960.686731,48183616801.30887,2.847389876583901
MLT,1996,7741753532.431859,16134998796.05091,25834318919.971184,1.6011354724299212
MHL,1996,183852206.47691917,220602590.75970247,249594524.55063388,1.1314215471862326
MRT,1996,11442274576.466564,7657463958.919219,25244636785.409706,3.296735958646648
MUS,1996,11685208095.139828,13345493636.15359,28837730415.901497,2.160859028682063
MEX,1996,1546168402165.2622,1284907941291.862,2582568146909.9355,2.0099246521220735
FSM,1996,359177548.8407378,314095835.36817086,372593072.92565346,1.1862400928968524
MDA,1996,15615754537.200003,9094802867.29332,33788660920.378643,3.7151614403748368
MNG,1996,9688710498.800577,14441951078.837976,41029306870.59268,2.840980879011118
MNE,1996,0.0,4869340027.242338,13645796059.124723,2.802391285632351
MAR,1996,124884166940.56537,125542482435.6025,307442372508.8543,2.448911050222048
MOZ,1996,7938640166.311628,19464182832.504753,41237363608.88964,2.118628044328897
MMR,1996,34932808076.30742,63341396862.698944,230255340470.1504,3.635147816036644
NAM,1996,10603950935.288527,11508641306.115656,25061165436.075184,2.1775954927674874
NRU,1996,0.0,109473838.3484576,139656376.97842604,1.2757054935252818
NPL,1996,41360026368.49975,33084084558.221825,122242249503.50688,3.6948959336741902
NLD,1996,631965321180.3328,894727808846.0239,1048768438652.2655,1.1721647950172864
NZL,1996,113126861316.06856,218076245422.57425,231534059956.43295,1.0617115106130932
NIC,1996,16745783092.93102,14728688609.737885,40455994652.237976,2.7467479097555545
NER,1996,9602213839.69412,14294168692.46473,33405781443.63323,2.3370216318521075
NGA,1996,326384417264.09344,535335926240.9961,1084655070144.4226,2.026120454423108
MKD,1996,18111718079.78218,11318055634.985886,35245490780.05232,3.1140941445015504
NOR,1996,226420345966.59213,433527994213.08246,367243687581.4444,0.8471048986076346
OMN,1996,75339244341.91661,86294680434.92406,161712160334.0003,1.8739528267440488
PAK,1996,460326213252.0072,399948712614.34515,1268022466678.0242,3.170462678550308
PAN,1996,37354808680.08197,67839490712.89425,146657957753.75363,2.161837540532691
PNG,1996,18280903115.64053,24976697194.942936,38064690768.172676,1.524008177345389
PRY,1996,45178759442.860054,41995687741.537224,91752936736.62402,2.184818053256281
PER,1996,153726764495.17987,223193723424.57364,433925987925.5163,1.9441675207867473
PHL,1996,307702265066.4508,407690005744.9653,991720215100.66,2.4325350171106255
POL,1996,507785171347.6127,630289958880.488,1388423186501.7383,2.2028324693095787
PRT,1996,264872718127.85165,230324477738.9389,372331404762.8387,1.6165516076187847
PRI,1996,95293656990.54851,95855079058.75287,110500705571.58623,1.152789259125816
QAT,1996,0.0,170947179484.92123,260235088139.09518,1.5223128508069348
ROU,1996,287196865526.3392,232157182662.58286,618949874244.5857,2.666081088450178
RUS,1996,1900467198319.993,1471544636157.8418,4027358046152.418,2.7368235710931113
RWA,1996,4913513408.224586,12955125582.596163,32579162569.825268,2.5147701087198966
WSM,1996,695424294.3297005,798752767.8644394,1146517103.8195064,1.4353842014029652
STP,1996,0.0,317230918.72276026,781927947.0127091,2.46485415154651
SAU,1996,823341699866.748,769633172339.6715,1827296689345.5232,2.374243672203698
SEN,1996,21102544858.158295,25370428994.03066,61726701334.17512,2.4330176422597596
SRB,1996,62816535971.17877,49937794675.51316,139192939447.1934,2.787326519956361
SYC,1996,1376360750.1349697,1733621174.5045874,3021613254.5143075,1.7429489780994318
SLE,1996,4781311338.658084,5394942200.073128,14068316520.035414,2.6076862361648137
SGP,1996,184563437180.01923,379708617460.4041,609001934463.2896,1.603866508314882
SXM,1996,0.0,1361800684.8704658,1797170207.9567604,1.3197013541873104
SVK,1996,75775586165.45874,102540393597.41013,180204806885.07193,1.7574031126951262
SVN,1996,44112167267.66833,53538335168.05858,86623581475.20607,1.6179730132304604
SLB,1996,1067584857.8973954,1371124331.1997523,1628009899.9771755,1.1873539568455072
SOM,1996,0.0,8958058841.87096,25490993073.982456,2.845593395171142
ZAF,1996,450969350129.3549,360706580601.809,807294933431.9226,2.238093167263591
ESP,1996,1184343883398.4731,1323591183845.3113,1921788768753.8308,1.451950415059905
