Source,CodeNumeric,Year,CO2 Emission,Code
Coal,16,1940,0.0,ALB
Coal,16,1941,0.0,ALB
Coal,16,1942,0.0,ALB
Coal,16,1943,0.0,ALB
Coal,16,1944,0.0,ALB
Coal,16,1945,0.0,ALB
Coal,16,1946,21984.0,ALB
Coal,16,1947,0.0,ALB
Coal,16,1948,7328.0,ALB
Coal,16,1949,0.0,ALB
Coal,16,1950,43432.0,ALB
Coal,16,1951,73280.0,ALB
Coal,16,1952,76197.0,ALB
Coal,16,1953,113584.0,ALB
Coal,16,1954,157552.0,ALB
Coal,16,1955,219840.0,ALB
Coal,16,1956,249152.0,ALB
Coal,16,1957,274800.0,ALB
Coal,16,1958,289456.0,ALB
Coal,16,1959,337088.0,ALB
Coal,16,1960,326096.0,ALB
Coal,16,1961,321914.0,ALB
Coal,16,1962,362736.0,ALB
Coal,16,1963,282128.0,ALB
Coal,16,1964,333424.0,ALB
Coal,16,1965,395046.0,ALB
Coal,16,1966,477005.0,ALB
Coal,16,1967,523952.0,ALB
Coal,16,1968,589904.0,ALB
Coal,16,1969,688832.0,ALB
Coal,16,1970,891225.0,ALB
Coal,16,1971,989280.0,ALB
Coal,16,1972,1080880.0,ALB
Coal,16,1973,1168816.0,ALB
Coal,16,1974,1210141.0,ALB
Coal,16,1975,1260416.0,ALB
Coal,16,1976,1272350.0,ALB
Coal,16,1977,1699007.0,ALB
Coal,16,1978,2126321.0,ALB
Coal,16,1979,2680752.0,ALB
Coal,16,1980,2322976.0,ALB
Coal,16,1981,2644087.0,ALB
Coal,16,1982,2879904.0,ALB
Coal,16,1983,3103408.0,ALB
Coal,16,1984,3400192.0,ALB
Coal,16,1985,3722624.0,ALB
Coal,16,1986,3707968.0,ALB
Coal,16,1987,3735456.0,ALB
Coal,16,1988,4017755.0,ALB
Coal,16,1989,4056048.0,ALB
Coal,16,1990,2498848.0,ALB
Coal,16,1991,1480256.0,ALB
Coal,16,1992,799927.0,ALB
Coal,16,1993,599947.0,ALB
Coal,16,1994,168544.0,ALB
Coal,16,1995,161216.0,ALB
Coal,16,1996,113584.0,ALB
Coal,16,1997,43968.0,ALB
Coal,16,1998,54845.0,ALB
Coal,16,1999,110056.0,ALB
Coal,16,2000,69531.0,ALB
Coal,16,2001,80608.0,ALB
Coal,16,2002,84272.0,ALB
Coal,16,2003,84272.0,ALB
Coal,16,2004,84272.0,ALB
Coal,16,2005,73216.0,ALB
Coal,16,2006,73210.0,ALB
Coal,16,2007,73210.0,ALB
Coal,16,2008,102592.0,ALB
Coal,16,2009,388384.0,ALB
Coal,16,2010,428688.0,ALB
Coal,16,2011,534944.0,ALB
Coal,16,2012,626544.0,ALB
Coal,16,2013,795088.0,ALB
Coal,16,2014,1028913.0,ALB
Coal,16,2015,322432.0,ALB
Coal,16,2016,190528.0,ALB
Coal,16,2017,274609.0,ALB
Coal,16,2018,472656.0,ALB
Coal,16,2019,322432.0,ALB
Coal,16,2020,331439.0,ALB
Coal,16,2021,174413.0,ALB
Coal,17,1916,0.0,DZA
Coal,17,1917,3664.0,DZA
Coal,17,1918,14656.0,DZA
Coal,17,1919,15267.0,DZA
Coal,17,1920,18320.0,DZA
Coal,17,1921,25648.0,DZA
Coal,17,1922,22442.0,DZA
Coal,17,1923,10992.0,DZA
Coal,17,1924,22798.0,DZA
Coal,17,1925,25648.0,DZA
Coal,17,1926,36640.0,DZA
Coal,17,1927,54960.0,DZA
Coal,17,1928,43968.0,DZA
Coal,17,1929,42056.0,DZA
Coal,17,1930,43968.0,DZA
Coal,17,1931,57074.0,DZA
Coal,17,1932,65952.0,DZA
Coal,17,1933,80608.0,DZA
Coal,17,1934,91600.0,DZA
Coal,17,1935,99819.0,DZA
Coal,17,1936,18320.0,DZA
Coal,17,1937,36640.0,DZA
Coal,17,1938,32976.0,DZA
Coal,17,1939,51296.0,DZA
Coal,17,1940,146560.0,DZA
Coal,17,1941,212512.0,DZA
Coal,17,1942,392048.0,DZA
Coal,17,1943,311440.0,DZA
Coal,17,1944,316441.0,DZA
Coal,17,1945,428688.0,DZA
Coal,17,1946,568849.0,DZA
Coal,17,1947,545936.0,DZA
Coal,17,1948,598165.0,DZA
Coal,17,1949,706336.0,DZA
Coal,17,1950,1883296.0,DZA
Coal,17,1951,2040848.0,DZA
Coal,17,1952,1842992.0,DZA
Coal,17,1953,1547625.0,DZA
Coal,17,1954,1483920.0,DZA
Coal,17,1955,1593840.0,DZA
Coal,17,1956,1761093.0,DZA
Coal,17,1957,1974896.0,DZA
Coal,17,1958,1810016.0,DZA
Coal,17,1959,1461936.0,DZA
Coal,17,1960,1256752.0,DZA
Coal,17,1961,765313.0,DZA
Coal,17,1962,406441.0,DZA
Coal,17,1963,252815.98,DZA
Coal,17,1964,282128.0,DZA
Coal,17,1965,263955.0,DZA
Coal,17,1966,271136.0,DZA
Coal,17,1967,190445.0,DZA
Coal,17,1968,201602.0,DZA
Coal,17,1969,450525.0,DZA
Coal,17,1970,970960.0,DZA
Coal,17,1971,901344.0,DZA
Coal,17,1972,648528.0,DZA
Coal,17,1973,820736.0,DZA
Coal,17,1974,699824.0,DZA
Coal,17,1975,791333.0,DZA
Coal,17,1976,586185.0,DZA
Coal,17,1977,604560.0,DZA
Coal,17,1978,571584.0,DZA
Coal,17,1979,894016.0,DZA
Coal,17,1980,1608496.0,DZA
Coal,17,1981,1909095.0,DZA
Coal,17,1982,1974896.0,DZA
Coal,17,1983,3147595.0,DZA
Coal,17,1984,4026735.8,DZA
Coal,17,1985,3077760.0,DZA
Coal,17,1986,2726016.0,DZA
Coal,17,1987,2967840.0,DZA
Coal,17,1988,2975038.0,DZA
Coal,17,1989,2986160.0,DZA
Coal,17,1990,2942192.0,DZA
Coal,17,1991,2689376.0,DZA
Coal,17,1992,2377936.0,DZA
Coal,17,1993,1923600.0,DZA
Coal,17,1994,2286238.0,DZA
Coal,17,1995,1934592.0,DZA
Coal,17,1996,1406976.0,DZA
Coal,17,1997,1381328.0,DZA
Coal,17,1998,2110464.0,DZA
Coal,17,1999,2172665.0,DZA
Coal,17,2000,1960240.0,DZA
Coal,17,2001,2095808.0,DZA
Coal,17,2002,2608768.0,DZA
Coal,17,2003,2788304.0,DZA
Coal,17,2004,1923600.0,DZA
Coal,17,2005,2363280.0,DZA
Coal,17,2006,2700368.0,DZA
Coal,17,2007,3011808.0,DZA
Coal,17,2008,3008246.0,DZA
Coal,17,2009,1593840.0,DZA
Coal,17,2010,1216486.0,DZA
Coal,17,2011,1047871.94,DZA
Coal,17,2012,1036882.06,DZA
Coal,17,2013,725472.0,DZA
Coal,17,2014,545922.0,DZA
Coal,17,2015,501968.03,DZA
Coal,17,2016,0.0,DZA
Coal,17,2017,795088.0,DZA
Coal,17,2018,1330002.0,DZA
Coal,17,2019,1095512.0,DZA
Coal,17,2020,1098537.0,DZA
Coal,17,2021,1095536.0,DZA
Coal,19,1950,59796.0,AGO
Coal,19,1951,95264.0,AGO
Coal,19,1952,120912.0,AGO
Coal,19,1953,69616.0,AGO
Coal,19,1954,76143.0,AGO
Coal,19,1955,84272.0,AGO
Coal,19,1956,40304.0,AGO
Coal,19,1957,80608.0,AGO
Coal,19,1958,43968.0,AGO
Coal,19,1959,54960.0,AGO
Coal,19,1960,123751.0,AGO
Coal,19,1961,62794.0,AGO
Coal,19,1962,91316.0,AGO
Coal,19,1963,21984.0,AGO
Coal,19,1964,76944.0,AGO
Coal,19,1965,54960.0,AGO
Coal,19,1966,87936.0,AGO
Coal,19,1967,54960.0,AGO
Coal,19,1968,102368.0,AGO
Coal,19,1969,91721.0,AGO
Coal,19,1970,47583.0,AGO
Coal,19,1971,29281.0,AGO
Coal,19,1972,7322.0,AGO
Coal,19,1973,21984.0,AGO
Coal,19,1974,0.0,AGO
Coal,19,1975,0.0,AGO
Coal,19,1976,0.0,AGO
Coal,19,1977,0.0,AGO
Coal,19,1978,0.0,AGO
Coal,19,1979,0.0,AGO
Coal,19,1980,0.0,AGO
Coal,19,1981,0.0,AGO
Coal,19,1982,0.0,AGO
Coal,19,1983,0.0,AGO
Coal,19,1984,0.0,AGO
Coal,19,1985,0.0,AGO
Coal,19,1986,0.0,AGO
Coal,19,1987,0.0,AGO
Coal,19,1988,0.0,AGO
Coal,19,1989,0.0,AGO
Coal,19,1990,0.0,AGO
Coal,19,1991,0.0,AGO
Coal,19,1992,0.0,AGO
Coal,19,1993,0.0,AGO
Coal,19,1994,0.0,AGO
Coal,19,1995,0.0,AGO
Coal,19,1996,0.0,AGO
Coal,19,1997,0.0,AGO
Coal,19,1998,0.0,AGO
Coal,19,1999,0.0,AGO
Coal,19,2000,0.0,AGO
Coal,19,2001,0.0,AGO
Coal,19,2002,0.0,AGO
Coal,19,2003,0.0,AGO
Coal,19,2004,0.0,AGO
Coal,19,2005,0.0,AGO
Coal,19,2006,0.0,AGO
Coal,19,2007,0.0,AGO
Coal,19,2008,0.0,AGO
Coal,19,2009,0.0,AGO
Coal,19,2010,0.0,AGO
Coal,19,2011,0.0,AGO
Coal,19,2012,0.0,AGO
Coal,19,2013,0.0,AGO
Coal,19,2014,0.0,AGO
Coal,19,2015,0.0,AGO
Coal,19,2016,0.0,AGO
Coal,19,2017,0.0,AGO
Coal,19,2018,0.0,AGO
Coal,19,2019,0.0,AGO
Coal,19,2020,0.0,AGO
Coal,19,2021,0.0,AGO
Coal,346,1987,0.0,ATA
Coal,346,1988,0.0,ATA
Coal,346,1989,0.0,ATA
Coal,346,1990,0.0,ATA
Coal,346,1991,0.0,ATA
Coal,346,1992,0.0,ATA
Coal,346,1993,0.0,ATA
Coal,346,1994,0.0,ATA
Coal,346,1995,0.0,ATA
Coal,346,1996,0.0,ATA
Coal,346,1997,0.0,ATA
Coal,346,1998,0.0,ATA
Coal,346,1999,0.0,ATA
Coal,346,2000,0.0,ATA
Coal,346,2001,0.0,ATA
Coal,346,2002,0.0,ATA
Coal,346,2003,0.0,ATA
Coal,346,2004,0.0,ATA
Coal,346,2005,0.0,ATA
Coal,346,2006,0.0,ATA
Coal,346,2007,0.0,ATA
Coal,20,1957,0.0,ATG
Coal,20,1958,0.0,ATG
Coal,20,1959,0.0,ATG
Coal,20,1960,0.0,ATG
Coal,20,1961,0.0,ATG
Coal,20,1962,0.0,ATG
Coal,20,1963,0.0,ATG
Coal,20,1964,0.0,ATG
Coal,20,1965,0.0,ATG
Coal,20,1966,0.0,ATG
Coal,20,1967,0.0,ATG
Coal,20,1968,0.0,ATG
Coal,20,1969,0.0,ATG
Coal,20,1970,0.0,ATG
Coal,20,1971,0.0,ATG
Coal,20,1972,0.0,ATG
Coal,20,1973,0.0,ATG
Coal,20,1974,0.0,ATG
Coal,20,1975,0.0,ATG
Coal,20,1976,0.0,ATG
Coal,20,1977,0.0,ATG
Coal,20,1978,0.0,ATG
Coal,20,1979,0.0,ATG
Coal,20,1980,0.0,ATG
Coal,20,1981,0.0,ATG
Coal,20,1982,0.0,ATG
Coal,20,1983,0.0,ATG
Coal,20,1984,0.0,ATG
Coal,20,1985,0.0,ATG
Coal,20,1986,0.0,ATG
Coal,20,1987,0.0,ATG
Coal,20,1988,0.0,ATG
Coal,20,1989,0.0,ATG
Coal,20,1990,0.0,ATG
Coal,20,1991,0.0,ATG
Coal,20,1992,0.0,ATG
Coal,20,1993,0.0,ATG
Coal,20,1994,0.0,ATG
Coal,20,1995,0.0,ATG
Coal,20,1996,0.0,ATG
Coal,20,1997,0.0,ATG
Coal,20,1998,0.0,ATG
Coal,20,1999,0.0,ATG
Coal,20,2000,0.0,ATG
Coal,20,2001,0.0,ATG
Coal,20,2002,0.0,ATG
Coal,20,2003,0.0,ATG
Coal,20,2004,0.0,ATG
Coal,20,2005,0.0,ATG
Coal,20,2006,0.0,ATG
Coal,20,2007,0.0,ATG
Coal,20,2008,0.0,ATG
Coal,20,2009,0.0,ATG
Coal,20,2010,0.0,ATG
Coal,20,2011,0.0,ATG
Coal,20,2012,0.0,ATG
Coal,20,2013,0.0,ATG
Coal,20,2014,0.0,ATG
Coal,20,2015,0.0,ATG
Coal,20,2016,0.0,ATG
Coal,20,2017,0.0,ATG
Coal,20,2018,0.0,ATG
Coal,20,2019,0.0,ATG
Coal,20,2020,0.0,ATG
Coal,20,2021,0.0,ATG
Coal,21,1887,1084544.0,ARG
Coal,21,1888,890352.0,ARG
Coal,21,1889,1755056.0,ARG
Coal,21,1890,1370336.0,ARG
Coal,21,1891,937984.0,ARG
Coal,21,1892,1384992.0,ARG
Coal,21,1893,1553536.0,ARG
Coal,21,1894,1993216.0,ARG
Coal,21,1895,2264352.0,ARG
Coal,21,1896,2304656.0,ARG
Coal,21,1897,2081152.0,ARG
Coal,21,1898,2348624.0,ARG
Coal,21,1899,2920208.0,ARG
Coal,21,1900,2070159.9,ARG
Coal,21,1901,2491520.0,ARG
Coal,21,1902,2813952.0,ARG
Coal,21,1903,2861584.0,ARG
Coal,21,1904,3795904.0,ARG
Coal,21,1905,3982768.0,ARG
Coal,21,1906,6254448.0,ARG
Coal,21,1907,6254448.0,ARG
Coal,21,1908,7610128.0,ARG
Coal,21,1909,5924695.0,ARG
Coal,21,1910,8896197.0,ARG
Coal,21,1911,9936768.0,ARG
Coal,21,1912,9456784.0,ARG
Coal,21,1913,10086971.0,ARG
Coal,21,1914,8548059.0,ARG
Coal,21,1915,6701330.0,ARG
Coal,21,1916,4587034.0,ARG
Coal,21,1917,1663456.0,ARG
Coal,21,1918,1890624.0,ARG
Coal,21,1919,3103408.0,ARG
Coal,21,1920,5122272.0,ARG
Coal,21,1921,4565344.0,ARG
Coal,21,1922,5888756.0,ARG
Coal,21,1923,6843657.0,ARG
Coal,21,1924,8753296.0,ARG
Coal,21,1925,8350256.0,ARG
Coal,21,1926,7451337.0,ARG
Coal,21,1927,9257800.0,ARG
Coal,21,1928,8284303.5,ARG
Coal,21,1929,8320944.0,ARG
Coal,21,1930,8119424.0,ARG
Coal,21,1931,6946944.0,ARG
Coal,21,1932,6331392.0,ARG
Coal,21,1933,5959314.0,ARG
Coal,21,1934,6580544.0,ARG
Coal,21,1935,6336714.0,ARG
Coal,21,1936,6987248.0,ARG
Coal,21,1937,8157940.0,ARG
Coal,21,1938,7395609.0,ARG
Coal,21,1939,7764016.0,ARG
Coal,21,1940,5369000.0,ARG
Coal,21,1941,2685712.0,ARG
Coal,21,1942,1385368.0,ARG
Coal,21,1943,1549469.0,ARG
Coal,21,1944,1648800.0,ARG
Coal,21,1945,2044512.0,ARG
Coal,21,1946,3041120.0,ARG
Coal,21,1947,3254453.0,ARG
Coal,21,1948,5814768.0,ARG
Coal,21,1949,3598048.0,ARG
Coal,21,1950,3561408.0,ARG
Coal,21,1951,5470352.0,ARG
Coal,21,1952,4506720.0,ARG
Coal,21,1953,3114400.0,ARG
Coal,21,1954,3722253.0,ARG
Coal,21,1955,3209664.0,ARG
Coal,21,1956,3814224.0,ARG
Coal,21,1957,3359888.0,ARG
Coal,21,1958,3781248.0,ARG
Coal,21,1959,3729952.0,ARG
Coal,21,1960,3905824.0,ARG
Coal,21,1961,3539424.0,ARG
Coal,21,1962,2007872.1,ARG
Coal,21,1963,2304656.0,ARG
Coal,21,1964,2557304.0,ARG
Coal,21,1965,2601440.0,ARG
Coal,21,1966,2586784.0,ARG
Coal,21,1967,2938857.0,ARG
Coal,21,1968,2366944.0,ARG
Coal,21,1969,2590448.0,ARG
Coal,21,1970,3286608.0,ARG
Coal,21,1971,2927536.0,ARG
Coal,21,1972,2857920.0,ARG
Coal,21,1973,2879904.0,ARG
Coal,21,1974,3367216.0,ARG
Coal,21,1975,3594384.0,ARG
Coal,21,1976,3239095.0,ARG
Coal,21,1977,2703934.0,ARG
Coal,21,1978,3832544.0,ARG
Coal,21,1979,3601712.0,ARG
Coal,21,1980,2865248.0,ARG
Coal,21,1981,2956848.0,ARG
Coal,21,1982,2660158.0,ARG
Coal,21,1983,2191072.0,ARG
Coal,21,1984,2147178.0,ARG
Coal,21,1985,2773547.0,ARG
Coal,21,1986,3392864.0,ARG
Coal,21,1987,3777584.0,ARG
Coal,21,1988,4023193.0,ARG
Coal,21,1989,4143983.8,ARG
Coal,21,1990,3070432.0,ARG
Coal,21,1991,2689376.0,ARG
Coal,21,1992,2802960.0,ARG
Coal,21,1993,2301136.0,ARG
Coal,21,1994,3561301.0,ARG
Coal,21,1995,3700747.0,ARG
Coal,21,1996,3099659.0,ARG
Coal,21,1997,2777312.0,ARG
Coal,21,1998,2839600.0,ARG
Coal,21,1999,2154486.0,ARG
Coal,21,2000,1656171.0,ARG
Coal,21,2001,1289728.0,ARG
Coal,21,2002,1099232.0,ARG
Coal,21,2003,1989552.0,ARG
Coal,21,2004,2198349.0,ARG
Coal,21,2005,3268288.0,ARG
Coal,21,2006,3865520.0,ARG
Coal,21,2007,3660336.0,ARG
Coal,21,2008,3876512.0,ARG
Coal,21,2009,3231648.0,ARG
Coal,21,2010,3990096.0,ARG
Coal,21,2011,4722987.0,ARG
Coal,21,2012,5008688.0,ARG
Coal,21,2013,4840051.0,ARG
Coal,21,2014,5536412.0,ARG
Coal,21,2015,5466688.0,ARG
Coal,21,2016,4191696.2,ARG
Coal,21,2017,4279469.0,ARG
Coal,21,2018,4356408.0,ARG
Coal,21,2019,2143440.0,ARG
Coal,21,2020,2642460.0,ARG
Coal,21,2021,4816141.0,ARG
Coal,22,1830,40.0,ARM
Coal,22,1831,49.0,ARM
Coal,22,1832,32.0,ARM
Coal,22,1833,40.0,ARM
Coal,22,1850,250.99998,ARM
Coal,22,1855,761.0,ARM
Coal,22,1858,1069.0,ARM
Coal,22,1859,1134.0,ARM
Coal,22,1860,1379.0,ARM
Coal,22,1861,1783.0,ARM
Coal,22,1862,1597.0,ARM
Coal,22,1863,1604.0,ARM
Coal,22,1864,1751.0,ARM
Coal,22,1865,1630.0,ARM
Coal,22,1866,5726.0,ARM
Coal,22,1867,6469.0,ARM
Coal,22,1868,4922.0,ARM
Coal,22,1869,7000.0,ARM
Coal,22,1870,7665.0,ARM
Coal,22,1871,10792.0,ARM
Coal,22,1872,11023.0,ARM
Coal,22,1873,9392.0,ARM
Coal,22,1874,10873.0,ARM
Coal,22,1875,11583.0,ARM
Coal,22,1876,13215.0,ARM
Coal,22,1877,11818.0,ARM
Coal,22,1878,16013.0,ARM
Coal,22,1879,15025.0,ARM
Coal,22,1880,17926.0,ARM
Coal,22,1881,16336.0,ARM
Coal,22,1882,16899.0,ARM
Coal,22,1883,19589.0,ARM
Coal,22,1884,15519.0,ARM
Coal,22,1885,14864.0,ARM
Coal,22,1886,15075.0,ARM
Coal,22,1887,13394.0,ARM
Coal,22,1888,13413.0,ARM
Coal,22,1889,15725.0,ARM
Coal,22,1890,16464.0,ARM
Coal,22,1891,16028.0,ARM
Coal,22,1892,17341.0,ARM
Coal,22,1893,20116.0,ARM
Coal,22,1894,23180.0,ARM
Coal,22,1895,21655.0,ARM
Coal,22,1896,22754.0,ARM
Coal,22,1897,26812.0,ARM
Coal,22,1898,29815.0,ARM
Coal,22,1899,38127.0,ARM
Coal,22,1900,41715.0,ARM
Coal,22,1901,38299.0,ARM
Coal,22,1902,38064.0,ARM
Coal,22,1903,41046.0,ARM
Coal,22,1904,49160.0,ARM
Coal,22,1905,53477.0,ARM
Coal,22,1906,61130.0,ARM
Coal,22,1907,72224.0,ARM
Coal,22,1908,72981.0,ARM
Coal,22,1909,76118.0,ARM
Coal,22,1910,71051.0,ARM
Coal,22,1911,80013.0,ARM
Coal,22,1912,99091.0,ARM
Coal,22,1913,117255.0,ARM
Coal,22,1914,94960.0,ARM
Coal,22,1915,74962.0,ARM
Coal,22,1916,79658.0,ARM
Coal,22,1917,75790.0,ARM
Coal,22,1918,28642.0,ARM
Coal,22,1919,16765.0,ARM
Coal,22,1920,16021.0,ARM
Coal,22,1921,19688.0,ARM
Coal,22,1922,23904.0,ARM
Coal,22,1923,25964.0,ARM
Coal,22,1924,35668.0,ARM
Coal,22,1925,32284.0,ARM
Coal,22,1926,56962.0,ARM
Coal,22,1927,73115.0,ARM
Coal,22,1928,87373.0,ARM
Coal,22,1929,83854.0,ARM
Coal,22,1930,83873.0,ARM
Coal,22,1931,99824.0,ARM
Coal,22,1932,136120.0,ARM
Coal,22,1933,168796.0,ARM
Coal,22,1934,215623.0,ARM
Coal,22,1935,258147.0,ARM
Coal,22,1936,306652.0,ARM
Coal,22,1937,308587.0,ARM
Coal,22,1938,325007.0,ARM
Coal,22,1939,330686.0,ARM
Coal,22,1940,443029.0,ARM
Coal,22,1941,356818.0,ARM
Coal,22,1942,111801.0,ARM
Coal,22,1943,141856.0,ARM
Coal,22,1944,220504.0,ARM
Coal,22,1945,387381.0,ARM
Coal,22,1946,426909.0,ARM
Coal,22,1947,509498.0,ARM
Coal,22,1948,523885.0,ARM
Coal,22,1949,587981.0,ARM
Coal,22,1950,647122.0,ARM
Coal,22,1951,701466.0,ARM
Coal,22,1952,727249.0,ARM
Coal,22,1953,746008.0,ARM
Coal,22,1954,803455.0,ARM
Coal,22,1955,889600.0,ARM
Coal,22,1956,924562.0,ARM
Coal,22,1957,957712.0,ARM
Coal,22,1958,947019.0,ARM
Coal,22,1959,935054.0,ARM
Coal,22,1960,898002.0,ARM
Coal,22,1961,841092.0,ARM
Coal,22,1962,794063.0,ARM
Coal,22,1963,801833.0,ARM
Coal,22,1964,806500.0,ARM
Coal,22,1965,818820.0,ARM
Coal,22,1966,833686.0,ARM
Coal,22,1967,818028.0,ARM
Coal,22,1968,788928.0,ARM
Coal,22,1969,786599.0,ARM
Coal,22,1970,844490.0,ARM
Coal,22,1971,838693.0,ARM
Coal,22,1972,853471.0,ARM
Coal,22,1973,846505.0,ARM
Coal,22,1974,831930.0,ARM
Coal,22,1975,848307.0,ARM
Coal,22,1976,867266.0,ARM
Coal,22,1977,874305.0,ARM
Coal,22,1978,852842.0,ARM
Coal,22,1979,854200.0,ARM
Coal,22,1980,906635.0,ARM
Coal,22,1981,794679.0,ARM
Coal,22,1982,805179.0,ARM
Coal,22,1983,794019.0,ARM
Coal,22,1984,786758.0,ARM
Coal,22,1985,919195.0,ARM
Coal,22,1986,988877.0,ARM
Coal,22,1987,986306.0,ARM
Coal,22,1988,864855.0,ARM
Coal,22,1989,815581.0,ARM
Coal,22,1990,694495.0,ARM
Coal,22,1991,604223.0,ARM
Coal,22,1992,373728.0,ARM
Coal,22,1993,7339.0,ARM
Coal,22,1994,95264.0,ARM
Coal,22,1995,7328.0,ARM
Coal,22,1996,14656.0,ARM
Coal,22,1997,14656.0,ARM
Coal,22,1998,14640.0,ARM
Coal,22,1999,7328.0,ARM
Coal,22,2000,0.0,ARM
Coal,22,2001,0.0,ARM
Coal,22,2002,47574.0,ARM
Coal,22,2003,73280.0,ARM
Coal,22,2004,0.0,ARM
Coal,22,2005,0.0,ARM
Coal,22,2006,3664.0,ARM
Coal,22,2007,7333.0,ARM
Coal,22,2008,7328.0,ARM
Coal,22,2009,0.0,ARM
Coal,22,2010,3664.0,ARM
Coal,22,2011,7328.0,ARM
Coal,22,2012,7328.0,ARM
Coal,22,2013,3664.0,ARM
Coal,22,2014,3662.0,ARM
Coal,22,2015,3662.0,ARM
Coal,22,2016,3667.0,ARM
Coal,22,2017,3666.0,ARM
Coal,22,2018,3664.0,ARM
Coal,22,2019,10992.0,ARM
Coal,22,2020,10839.0,ARM
Coal,22,2021,12484.0,ARM
Coal,219,1926,0.0,ABW
Coal,219,1927,0.0,ABW
Coal,219,1928,0.0,ABW
Coal,219,1929,0.0,ABW
Coal,219,1930,0.0,ABW
Coal,219,1931,0.0,ABW
Coal,219,1932,0.0,ABW
Coal,219,1933,0.0,ABW
Coal,219,1934,0.0,ABW
Coal,219,1935,0.0,ABW
Coal,219,1936,0.0,ABW
Coal,219,1937,0.0,ABW
Coal,219,1938,0.0,ABW
Coal,219,1939,0.0,ABW
Coal,219,1940,0.0,ABW
Coal,219,1941,0.0,ABW
Coal,219,1942,0.0,ABW
Coal,219,1943,0.0,ABW
Coal,219,1944,0.0,ABW
Coal,219,1945,0.0,ABW
Coal,219,1946,0.0,ABW
Coal,219,1947,0.0,ABW
Coal,219,1948,0.0,ABW
Coal,219,1949,0.0,ABW
Coal,219,1950,0.0,ABW
Coal,219,1951,0.0,ABW
Coal,219,1952,0.0,ABW
Coal,219,1953,0.0,ABW
Coal,219,1954,0.0,ABW
Coal,219,1955,0.0,ABW
Coal,219,1956,0.0,ABW
Coal,219,1957,0.0,ABW
Coal,219,1958,0.0,ABW
Coal,219,1959,0.0,ABW
Coal,219,1960,0.0,ABW
Coal,219,1961,0.0,ABW
Coal,219,1962,0.0,ABW
Coal,219,1963,0.0,ABW
Coal,219,1964,0.0,ABW
Coal,219,1965,0.0,ABW
Coal,219,1966,0.0,ABW
Coal,219,1967,0.0,ABW
Coal,219,1968,0.0,ABW
Coal,219,1969,0.0,ABW
Coal,219,1970,0.0,ABW
Coal,219,1971,0.0,ABW
Coal,219,1972,0.0,ABW
Coal,219,1973,0.0,ABW
Coal,219,1974,0.0,ABW
Coal,219,1975,0.0,ABW
Coal,219,1976,0.0,ABW
Coal,219,1977,0.0,ABW
Coal,219,1978,0.0,ABW
Coal,219,1979,0.0,ABW
Coal,219,1980,0.0,ABW
Coal,219,1981,0.0,ABW
Coal,219,1982,0.0,ABW
Coal,219,1983,0.0,ABW
Coal,219,1984,0.0,ABW
Coal,219,1985,0.0,ABW
Coal,219,1986,0.0,ABW
Coal,219,1987,0.0,ABW
Coal,219,1988,0.0,ABW
Coal,219,1989,0.0,ABW
Coal,219,1990,0.0,ABW
Coal,219,1991,0.0,ABW
Coal,219,1992,0.0,ABW
Coal,219,1993,0.0,ABW
Coal,219,1994,0.0,ABW
Coal,219,1995,0.0,ABW
Coal,219,1996,0.0,ABW
Coal,219,1997,0.0,ABW
Coal,219,1998,0.0,ABW
Coal,219,1999,0.0,ABW
Coal,219,2000,0.0,ABW
Coal,219,2001,0.0,ABW
Coal,219,2002,0.0,ABW
Coal,219,2003,0.0,ABW
Coal,219,2004,0.0,ABW
Coal,219,2005,0.0,ABW
Coal,219,2006,0.0,ABW
Coal,219,2007,0.0,ABW
Coal,219,2008,0.0,ABW
Coal,219,2009,0.0,ABW
Coal,219,2010,0.0,ABW
Coal,219,2011,0.0,ABW
Coal,219,2012,0.0,ABW
Coal,219,2013,0.0,ABW
Coal,219,2014,0.0,ABW
Coal,219,2015,0.0,ABW
Coal,219,2016,0.0,ABW
Coal,219,2017,0.0,ABW
Coal,219,2018,0.0,ABW
Coal,219,2019,0.0,ABW
Coal,219,2020,0.0,ABW
Coal,219,2021,0.0,ABW
Coal,23,1750,0.0,AUS
Coal,23,1751,0.0,AUS
Coal,23,1752,0.0,AUS
Coal,23,1753,0.0,AUS
Coal,23,1754,0.0,AUS
Coal,23,1755,0.0,AUS
Coal,23,1756,0.0,AUS
Coal,23,1757,0.0,AUS
Coal,23,1758,0.0,AUS
Coal,23,1759,0.0,AUS
Coal,23,1760,0.0,AUS
Coal,23,1761,0.0,AUS
Coal,23,1762,0.0,AUS
Coal,23,1763,0.0,AUS
Coal,23,1764,0.0,AUS
Coal,23,1765,0.0,AUS
Coal,23,1766,0.0,AUS
Coal,23,1767,0.0,AUS
Coal,23,1768,0.0,AUS
Coal,23,1769,0.0,AUS
Coal,23,1770,0.0,AUS
Coal,23,1771,0.0,AUS
Coal,23,1772,0.0,AUS
Coal,23,1773,0.0,AUS
Coal,23,1774,0.0,AUS
Coal,23,1775,0.0,AUS
Coal,23,1776,0.0,AUS
Coal,23,1777,0.0,AUS
Coal,23,1778,0.0,AUS
Coal,23,1779,0.0,AUS
Coal,23,1780,0.0,AUS
Coal,23,1781,0.0,AUS
Coal,23,1782,0.0,AUS
