fonte,entities,years,values
Renewables,37,2008,1253.0533
Renewables,37,2009,1329.17
Renewables,37,2010,1396.9084
Renewables,37,2011,1447.9926
Renewables,37,2012,1414.6051
Renewables,37,2013,1387.0569
Renewables,37,2014,1384.5215
Renewables,37,2015,1407.9728
Renewables,37,2016,1475.0922
Renewables,37,2017,1476.9875
Renewables,37,2018,1579.0669
Renewables,37,2019,1653.7125
Renewables,37,2020,1652.8309
Renewables,37,2021,1603.7324
Renewables,37,2022,1815.3224
Renewables,39,1965,5.9139786
Renewables,39,1966,5.943548
Renewables,39,1967,5.9790325
Renewables,39,1968,3.8588707
Renewables,39,1969,5.437903
Renewables,39,1970,6.363441
Renewables,39,1971,6.4166665
Renewables,39,1972,6.1948924
Renewables,39,1973,7.599462
Renewables,39,1974,6.1505375
Renewables,39,1975,7.2534943
Renewables,39,1976,8.734945
Renewables,39,1977,10.435215
Renewables,39,1978,8.601881
Renewables,39,1979,9.790591
Renewables,39,1980,10.9793005
Renewables,39,1981,10.698387
Renewables,39,1982,9.018817
Renewables,39,1983,9.914784
Renewables,39,1984,9.639785
Renewables,39,1985,6.6147847
Renewables,39,1986,6.877957
Renewables,39,1987,7.501881
Renewables,39,1988,7.676344
Renewables,39,1989,7.9572577
Renewables,39,1990,5.5532255
Renewables,39,1991,7.2180104
Renewables,39,1992,6.100269
Renewables,39,1993,5.7424726
Renewables,39,1994,4.3408604
Renewables,39,1995,6.842473
Renewables,39,1996,8.631452
Renewables,39,1997,8.143548
Renewables,39,1998,9.157795
Renewables,39,1999,8.140591
Renewables,39,2000,7.904032
Renewables,39,2001,5.1029377
Renewables,39,2002,6.403923
Renewables,39,2003,8.784475
Renewables,39,2004,9.131955
Renewables,39,2005,12.432941
Renewables,39,2006,12.115733
Renewables,39,2007,8.25948
Renewables,39,2008,8.350056
Renewables,39,2009,10.448171
Renewables,39,2010,16.264631
Renewables,39,2011,11.074865
Renewables,39,2012,15.612391
Renewables,39,2013,20.162352
Renewables,39,2014,21.376947
Renewables,39,2015,25.38688
Renewables,39,2016,20.90535
Renewables,39,2017,18.42074
Renewables,39,2018,27.546503
Renewables,39,2019,22.791813
Renewables,39,2020,22.541811
Renewables,39,2021,30.433516
Renewables,39,2022,29.282988
Renewables,367031,1965,240.79947
Renewables,367031,1966,271.51962
Renewables,367031,1967,261.90347
Renewables,367031,1968,307.64517
Renewables,367031,1969,340.589
Renewables,367031,1970,367.78143
Renewables,367031,1971,372.87338
Renewables,367031,1972,363.411
Renewables,367031,1973,361.77283
Renewables,367031,1974,390.4113
Renewables,367031,1975,372.5422
Renewables,367031,1976,401.36694
Renewables,367031,1977,434.7188
Renewables,367031,1978,501.80402
Renewables,367031,1979,508.67017
Renewables,367031,1980,543.90265
Renewables,367031,1981,552.2
Renewables,367031,1982,516.518
Renewables,367031,1983,533.3285
Renewables,367031,1984,600.23334
Renewables,367031,1985,573.9283
Renewables,367031,1986,577.2084
Renewables,367031,1987,582.46173
Renewables,367031,1988,605.9452
Renewables,367031,1989,588.90436
Renewables,367031,1990,624.8278
Renewables,367031,1991,625.47705
Renewables,367031,1992,638.902
Renewables,367031,1993,658.3453
Renewables,367031,1994,669.4391
Renewables,367031,1995,651.64734
Renewables,367031,1996,588.0687
Renewables,367031,1997,585.2239
Renewables,367031,1998,586.65784
Renewables,367031,1999,600.92896
Renewables,367031,2000,616.5638
Renewables,367031,2001,638.7392
Renewables,367031,2002,605.6537
Renewables,367031,2003,597.655
Renewables,367031,2004,651.92596
Renewables,367031,2005,641.31525
Renewables,367031,2006,633.1441
Renewables,367031,2007,644.42303
Renewables,367031,2008,585.0967
Renewables,367031,2009,611.5103
Renewables,367031,2010,603.9863
Renewables,367031,2011,589.05365
Renewables,367031,2012,586.1905
Renewables,367031,2013,627.456
Renewables,367031,2014,602.24255
Renewables,367031,2015,584.2563
Renewables,367031,2016,636.9406
Renewables,367031,2017,646.41144
Renewables,367031,2018,654.45886
Renewables,367031,2019,666.955
Renewables,367031,2020,712.57465
Renewables,367031,2021,723.4681
Renewables,367031,2022,684.6768
Renewables,44,1965,349.18494
Renewables,44,1966,387.36557
Renewables,44,1967,396.01184
Renewables,44,1968,402.7419
Renewables,44,1969,445.43494
Renewables,44,1970,467.60938
Renewables,44,1971,480.39542
Renewables,44,1972,537.10455
Renewables,44,1973,575.5898
Renewables,44,1974,622.94006
Renewables,44,1975,598.7016
Renewables,44,1976,631.17596
Renewables,44,1977,654.38477
Renewables,44,1978,699.25714
Renewables,44,1979,726.1567
Renewables,44,1980,746.79175
Renewables,44,1981,792.66223
Renewables,44,1982,769.1252
Renewables,44,1983,793.07294
Renewables,44,1984,853.5228
Renewables,44,1985,903.23126
Renewables,44,1986,924.50073
Renewables,44,1987,942.401
Renewables,44,1988,917.0175
Renewables,44,1989,869.959
Renewables,44,1990,886.95996
Renewables,44,1991,921.3352
Renewables,44,1992,946.40173
Renewables,44,1993,968.34033
Renewables,44,1994,987.9468
Renewables,44,1995,1010.7823
Renewables,44,1996,1072.7583
Renewables,44,1997,1057.3203
Renewables,44,1998,1008.5163
Renewables,44,1999,1050.6711
Renewables,44,2000,1085.778
Renewables,44,2001,1007.3819
Renewables,44,2002,1054.3364
Renewables,44,2003,1008.6561
Renewables,44,2004,1010.8942
Renewables,44,2005,1072.1818
Renewables,44,2006,1041.7438
Renewables,44,2007,1084.499
Renewables,44,2008,1106.2661
Renewables,44,2009,1085.9668
Renewables,44,2010,1043.5005
Renewables,44,2011,1115.5663
Renewables,44,2012,1132.8436
Renewables,44,2013,1158.9503
Renewables,44,2014,1130.124
Renewables,44,2015,1162.3379
Renewables,44,2016,1181.7415
Renewables,44,2017,1202.7225
Renewables,44,2018,1177.6556
Renewables,44,2019,1161.4446
Renewables,44,2020,1174.1205
Renewables,44,2021,1162.2963
Renewables,44,2022,1202.9873
Renewables,367034,1965,4.0096774
Renewables,367034,1966,4.414785
Renewables,367034,1967,4.985484
Renewables,367034,1968,5.5147853
Renewables,367034,1969,6.1061826
Renewables,367034,1970,6.921425
Renewables,367034,1971,7.2162695
Renewables,367034,1972,7.7683535
Renewables,367034,1973,8.170477
Renewables,367034,1974,9.1782255
Renewables,367034,1975,9.162156
Renewables,367034,1976,10.760714
Renewables,367034,1977,10.7028475
Renewables,367034,1978,13.968073
Renewables,367034,1979,16.236273
