fonte,entities,years,values
Hydropower,30,1992,0.050268885
Hydropower,30,1993,0.056182776
Hydropower,30,1994,0.056182776
Hydropower,30,1995,0.05913972
Hydropower,30,1996,0.047311943
Hydropower,30,1997,0.062096667
Hydropower,30,1998,0.08279583
Hydropower,30,1999,0.056182776
Hydropower,30,2000,0.07983861
Hydropower,30,2001,0.08813361
Hydropower,30,2002,0.08464611
Hydropower,30,2003,0.081203334
Hydropower,30,2004,0.09509444
Hydropower,30,2005,0.103082776
Hydropower,30,2006,0.09958917
Hydropower,30,2007,0.098966666
Hydropower,30,2008,0.109592214
Hydropower,30,2009,0.12567194
Hydropower,30,2010,0.12490111
Hydropower,30,2011,0.11586361
Hydropower,30,2012,0.19741945
Hydropower,30,2013,0.37610775
Hydropower,30,2014,0.32780084
Hydropower,30,2015,0.29892
Hydropower,30,2016,0.38013944
Hydropower,30,2017,1.0804839
Hydropower,30,2018,0.8572155
Hydropower,30,2019,0.92522633
Hydropower,30,2020,1.0505158
Hydropower,30,2021,0.89752024
Hydropower,30,2022,0.8942472
Hydropower,4,1965,0.8043011
Hydropower,4,1966,0.88413966
Hydropower,4,1967,0.7037633
Hydropower,4,1968,0.7215053
Hydropower,4,1969,0.6801075
Hydropower,4,1970,0.72741944
Hydropower,4,1971,0.39623666
Hydropower,4,1972,0.53225803
Hydropower,4,1973,0.5056453
Hydropower,4,1974,0.70967746
Hydropower,4,1975,0.5411292
Hydropower,4,1976,0.32231194
Hydropower,4,1977,0.6623655
Hydropower,4,1978,0.65940857
Hydropower,4,1979,0.69193554
Hydropower,4,1980,0.82204306
Hydropower,4,1981,1.1266128
Hydropower,4,1982,0.9846775
Hydropower,4,1983,0.9935483
Hydropower,4,1984,1.0379033
Hydropower,4,1985,0.8486558
Hydropower,4,1986,1.0142472
Hydropower,4,1987,1.2685483
Hydropower,4,1988,1.0615592
Hydropower,4,1989,0.90188164
Hydropower,4,1990,0.7865591
Hydropower,4,1991,0.67715055
Hydropower,4,1992,1.0083333
Hydropower,4,1993,0.75107527
Hydropower,4,1994,1.0231183
Hydropower,4,1995,0.9994622
Hydropower,4,1996,0.70672053
Hydropower,4,1997,0.90188164
Hydropower,4,1998,1.1502688
Hydropower,4,1999,1.0083333
Hydropower,4,2000,1.360215
Hydropower,4,2001,1.2955644
Hydropower,4,2002,1.0507803
Hydropower,4,2003,0.7163305
Hydropower,4,2004,0.91348356
Hydropower,4,2005,0.82466304
Hydropower,4,2006,1.0215002
Hydropower,4,2007,1.0999447
Hydropower,4,2008,1.1521238
Hydropower,4,2009,0.9160094
Hydropower,4,2010,0.8659805
Hydropower,4,2011,0.5406964
Hydropower,4,2012,0.9788711
Hydropower,4,2013,1.0356588
Hydropower,4,2014,0.7915983
Hydropower,4,2015,0.8574425
Hydropower,4,2016,0.9905039
Hydropower,4,2017,0.71881443
Hydropower,4,2018,0.7733461
Hydropower,4,2019,0.7960636
Hydropower,4,2020,0.70095664
Hydropower,4,2021,1.0940328
Hydropower,4,2022,0.82290024
Hydropower,37,1965,75.447586
Hydropower,37,1966,82.51774
Hydropower,37,1967,86.311554
Hydropower,37,1968,90.33602
Hydropower,37,1969,96.66989
Hydropower,37,1970,117.691124
Hydropower,37,1971,127.738976
Hydropower,37,1972,149.86317
Hydropower,37,1973,171.1801
Hydropower,37,1974,194.2121
Hydropower,37,1975,213.75188
Hydropower,37,1976,245.17284
Hydropower,37,1977,276.41934
Hydropower,37,1978,303.81882
Hydropower,37,1979,344.7258
Hydropower,37,1980,381.1766
Hydropower,37,1981,386.6707
Hydropower,37,1982,417.32578
Hydropower,37,1983,447.9099
Hydropower,37,1984,492.6137
Hydropower,37,1985,527.45294
Hydropower,37,1986,539.411
Hydropower,37,1987,548.8172
Hydropower,37,1988,588.7159
Hydropower,37,1989,605.2662
Hydropower,37,1990,611.2333
Hydropower,37,1991,643.979
Hydropower,37,1992,660.42285
Hydropower,37,1993,695.08466
Hydropower,37,1994,717.67633
Hydropower,37,1995,750.7947
Hydropower,37,1996,785.7779
Hydropower,37,1997,824.91864
Hydropower,37,1998,861.8712
Hydropower,37,1999,866.39795
Hydropower,37,2000,900.1172
Hydropower,37,2001,786.9629
Hydropower,37,2002,835.0557
Hydropower,37,2003,886.3243
Hydropower,37,2004,924.42505
Hydropower,37,2005,966.2783
Hydropower,37,2006,992.4927
Hydropower,37,2007,1057.573
Hydropower,37,2008,1038.475
Hydropower,37,2009,1091.9171
Hydropower,37,2010,1119.3627
Hydropower,37,2011,1181.6226
Hydropower,37,2012,1138.8414
Hydropower,37,2013,1065.6166
Hydropower,37,2014,1011.683
Hydropower,37,2015,968.7774
Hydropower,37,2016,1019.7129
Hydropower,37,2017,987.0897
Hydropower,37,2018,1029.1113
Hydropower,37,2019,1048.7928
Hydropower,37,2020,1041.0116
Hydropower,37,2021,949.37866
Hydropower,37,2022,1113.5426
