fonte,entities,years,values
Gas,34,2001,1.23
Gas,34,2002,1.29
Gas,34,2003,1.58
Gas,34,2004,1.32
Gas,34,2005,1.63
Gas,34,2006,1.69
Gas,34,2007,1.75
Gas,34,2008,1.81
Gas,34,2009,1.94
Gas,34,2010,2.28
Gas,34,2011,2.48
Gas,34,2012,3.57
Gas,34,2013,3.77
Gas,34,2014,4.26
Gas,34,2015,4.34
Gas,34,2016,4.89
Gas,34,2017,4.64
Gas,34,2018,4.41
Gas,34,2019,5.39
Gas,34,2020,5.35
Gas,34,2021,5.81
Gas,34,2022,6.53
Gas,35,2000,0.0
Gas,35,2001,0.0
Gas,35,2002,0.0
Gas,35,2003,0.0
Gas,35,2004,0.0
Gas,35,2005,0.0
Gas,35,2006,0.0
Gas,35,2007,0.0
Gas,35,2008,0.0
Gas,35,2009,0.0
Gas,35,2010,0.0
Gas,35,2011,0.0
Gas,35,2012,0.0
Gas,35,2013,0.0
Gas,35,2014,0.0
Gas,35,2015,0.0
Gas,35,2016,0.0
Gas,35,2017,0.0
Gas,35,2018,0.0
Gas,35,2019,0.0
Gas,35,2020,0.0
Gas,35,2021,0.0
Gas,35,2022,0.0
Gas,36,2000,0.0
Gas,36,2001,0.0
Gas,36,2002,0.0
Gas,36,2003,0.0
Gas,36,2004,0.0
Gas,36,2005,0.0
Gas,36,2006,0.0
Gas,36,2007,0.0
Gas,36,2008,0.0
Gas,36,2009,0.0
Gas,36,2010,0.0
Gas,36,2011,0.0
Gas,36,2012,0.0
Gas,36,2013,0.0
Gas,36,2014,0.0
Gas,36,2015,0.0
Gas,36,2016,0.0
Gas,36,2017,0.0
Gas,36,2018,0.0
Gas,36,2019,0.0
Gas,36,2020,0.0
Gas,36,2021,0.0
Gas,37,1985,0.0
Gas,37,1986,0.0
Gas,37,1987,0.0
Gas,37,1988,0.005
Gas,37,1989,0.215
Gas,37,1990,0.325612
Gas,37,1991,0.373
Gas,37,1992,0.39
Gas,37,1993,0.388
Gas,37,1994,0.47916743
Gas,37,1995,0.5596937
Gas,37,1996,0.97414684
Gas,37,1997,1.177
Gas,37,1998,1.321
Gas,37,1999,2.6528652
Gas,37,2000,3.84
Gas,37,2001,9.35
Gas,37,2002,11.72
Gas,37,2003,12.41
Gas,37,2004,18.19
Gas,37,2005,17.7
Gas,37,2006,17.21
Gas,37,2007,14.56
Gas,37,2008,27.51
Gas,37,2009,12.71
Gas,37,2010,34.85
Gas,37,2011,24.06
Gas,37,2012,44.96
Gas,37,2013,66.14
Gas,37,2014,77.75
Gas,37,2015,75.76
Gas,37,2016,54.07
Gas,37,2017,62.72
Gas,37,2018,52.36
Gas,37,2019,57.99
Gas,37,2020,51.48
Gas,37,2021,91.03
Gas,37,2022,48.87
Gas,196,2000,0.0
Gas,196,2001,0.0
Gas,196,2002,0.0
Gas,196,2003,0.0
Gas,196,2004,0.0
Gas,196,2005,0.0
Gas,196,2006,0.0
Gas,196,2007,0.0
Gas,196,2008,0.0
Gas,196,2009,0.0
Gas,196,2010,0.0
Gas,196,2011,0.0
Gas,196,2012,0.0
Gas,196,2013,0.0
Gas,196,2014,0.0
Gas,196,2015,0.0
Gas,196,2016,0.0
Gas,196,2017,0.0
Gas,196,2018,0.0
Gas,196,2019,0.0
Gas,196,2020,0.0
Gas,196,2021,0.0
Gas,38,2000,0.0
Gas,38,2001,0.0
Gas,38,2002,0.0
Gas,38,2003,0.0
Gas,38,2004,0.0
Gas,38,2005,0.0
Gas,38,2006,0.0
Gas,38,2007,0.0
Gas,38,2008,2.87
Gas,38,2009,3.02
Gas,38,2010,3.14
Gas,38,2011,3.1
Gas,38,2012,3.28
Gas,38,2013,3.67
Gas,38,2014,3.76
Gas,38,2015,3.73
Gas,38,2016,3.8
Gas,38,2017,3.7
Gas,38,2018,3.82
Gas,38,2019,2.21
Gas,38,2020,2.1
Gas,38,2021,2.24
Gas,39,1990,3.19
Gas,39,1991,2.88
Gas,39,1992,2.77
Gas,39,1993,3.04
Gas,39,1994,2.56
Gas,39,1995,3.21
Gas,39,1996,2.98
Gas,39,1997,1.88
Gas,39,1998,2.01
Gas,39,1999,2.01
Gas,39,2000,1.91
Gas,39,2001,1.91
Gas,39,2002,1.54
Gas,39,2003,1.76
Gas,39,2004,1.49
Gas,39,2005,1.73
Gas,39,2006,2.16
Gas,39,2007,2.34
Gas,39,2008,2.36
Gas,39,2009,1.96
Gas,39,2010,1.97
Gas,39,2011,2.08
Gas,39,2012,2.36
Gas,39,2013,2.34
Gas,39,2014,2.14
Gas,39,2015,1.86
Gas,39,2016,2.05
Gas,39,2017,1.93
Gas,39,2018,2.02
Gas,39,2019,2.15
Gas,39,2020,2.29
Gas,39,2021,3.05
Gas,39,2022,2.91
Gas,40,2000,0.0
Gas,40,2001,0.0
Gas,40,2002,0.0
Gas,40,2003,0.0
Gas,40,2004,0.0
Gas,40,2005,0.0
Gas,40,2006,0.0
Gas,40,2007,0.0
Gas,40,2008,0.0
Gas,40,2009,0.0
Gas,40,2010,0.0
Gas,40,2011,0.0
Gas,40,2012,0.0
Gas,40,2013,0.0
Gas,40,2014,0.0
Gas,40,2015,0.0
Gas,40,2016,0.0
Gas,40,2017,0.0
Gas,40,2018,0.0
Gas,40,2019,0.0
Gas,40,2020,0.0
Gas,40,2021,0.0
Gas,41,2000,0.0
Gas,41,2001,0.0
Gas,41,2002,0.0
Gas,41,2003,0.0
Gas,41,2004,0.0
Gas,41,2005,0.0
Gas,41,2006,0.0
Gas,41,2007,0.0
Gas,41,2008,0.0
Gas,41,2009,0.0
Gas,41,2010,0.0
Gas,41,2011,0.0
Gas,41,2012,0.0
Gas,41,2013,0.0
Gas,41,2014,0.0
Gas,41,2015,0.0
Gas,41,2016,0.0
Gas,41,2017,0.0
Gas,41,2018,0.0
Gas,41,2019,0.0
Gas,41,2020,0.0
Gas,41,2021,0.0
Gas,41,2022,0.0
Gas,367031,1985,554.8512
Gas,367031,1986,582.6764
Gas,367031,1987,602.6163
Gas,367031,1988,605.5974
Gas,367031,1989,620.8029
Gas,367031,1990,631.11346
Gas,367031,1991,614.7765
Gas,367031,1992,568.44446
Gas,367031,1993,526.2347
Gas,367031,1994,448.6293
Gas,367031,1995,435.227
Gas,367031,1996,443.81073
Gas,367031,1997,440.52118
Gas,367031,1998,427.29144
Gas,367031,1999,440.96393
Gas,367031,2000,456.76083
Gas,367031,2001,472.4098
Gas,367031,2002,481.61337
Gas,367031,2003,504.4429
Gas,367031,2004,529.24243
Gas,367031,2005,548.8537
Gas,367031,2006,569.2703
Gas,367031,2007,602.14136
Gas,367031,2008,619.97363
Gas,367031,2009,587.20526
Gas,367031,2010,642.0941
Gas,367031,2011,647.6963
Gas,367031,2012,661.68713
Gas,367031,2013,668.4608
Gas,367031,2014,684.0394
Gas,367031,2015,679.5941
Gas,367031,2016,674.6461
Gas,367031,2017,673.17633
Gas,367031,2018,693.1455
Gas,367031,2019,681.4735
Gas,367031,2020,640.73114
Gas,367031,2021,703.88464
Gas,367031,2022,717.34784
Gas,42,2000,0.0
Gas,42,2001,0.0
Gas,42,2002,0.0
Gas,42,2003,0.0
Gas,42,2004,0.0
Gas,42,2005,0.0
Gas,42,2006,0.0
Gas,42,2007,0.0
Gas,42,2008,0.0
Gas,42,2009,0.0
Gas,42,2010,0.0
Gas,42,2011,0.0
Gas,42,2012,0.0
Gas,42,2013,0.0
Gas,42,2014,0.0
Gas,42,2015,0.0
Gas,42,2016,0.0
Gas,42,2017,0.0
Gas,42,2018,0.0
Gas,42,2019,0.0
Gas,42,2020,0.0
Gas,42,2021,0.0
Gas,43,2000,0.0
Gas,43,2001,0.0
Gas,43,2002,0.0
Gas,43,2003,0.0
Gas,43,2004,0.0
