fonte,entities,years,values
Oil,37,2004,11.65
Oil,37,2005,11.05
Oil,37,2006,11.68
Oil,37,2007,12.5
Oil,37,2008,16.69
Oil,37,2009,13.75
Oil,37,2010,15.02
Oil,37,2011,13.6
Oil,37,2012,18.06
Oil,37,2013,24.47
Oil,37,2014,32.66
Oil,37,2015,26.97
Oil,37,2016,13.98
Oil,37,2017,14.54
Oil,37,2018,11.65
Oil,37,2019,9.46
Oil,37,2020,10.14
Oil,37,2021,22.96
Oil,37,2022,9.86
Oil,196,2000,0.04
Oil,196,2001,0.04
Oil,196,2002,0.04
Oil,196,2003,0.04
Oil,196,2004,0.04
Oil,196,2005,0.09
Oil,196,2006,0.1
Oil,196,2007,0.1
Oil,196,2008,0.12
Oil,196,2009,0.15
Oil,196,2010,0.18
Oil,196,2011,0.18
Oil,196,2012,0.19
Oil,196,2013,0.19
Oil,196,2014,0.19
Oil,196,2015,0.2
Oil,196,2016,0.2
Oil,196,2017,0.14
Oil,196,2018,0.14
Oil,196,2019,0.14
Oil,196,2020,0.13
Oil,196,2021,0.14
Oil,38,2000,2.39
Oil,38,2001,2.42
Oil,38,2002,2.54
Oil,38,2003,3.0
Oil,38,2004,3.07
Oil,38,2005,3.07
Oil,38,2006,3.1
Oil,38,2007,3.19
Oil,38,2008,0.35
Oil,38,2009,0.37
Oil,38,2010,0.43
Oil,38,2011,0.4
Oil,38,2012,0.42
Oil,38,2013,0.47
Oil,38,2014,0.48
Oil,38,2015,0.21
Oil,38,2016,0.21
Oil,38,2017,0.21
Oil,38,2018,0.22
Oil,38,2019,0.13
Oil,38,2020,0.12
Oil,38,2021,0.13
Oil,39,1990,1.44
Oil,39,1991,1.58
Oil,39,1992,1.41
Oil,39,1993,1.88
Oil,39,1994,1.89
Oil,39,1995,1.68
Oil,39,1996,1.57
Oil,39,1997,1.35
Oil,39,1998,1.17
Oil,39,1999,1.16
Oil,39,2000,0.94
Oil,39,2001,0.84
Oil,39,2002,1.03
Oil,39,2003,1.02
Oil,39,2004,1.05
Oil,39,2005,0.79
Oil,39,2006,0.51
Oil,39,2007,0.67
Oil,39,2008,0.32
Oil,39,2009,0.33
Oil,39,2010,0.39
Oil,39,2011,0.14
Oil,39,2012,0.22
Oil,39,2013,0.23
Oil,39,2014,0.21
Oil,39,2015,0.18
Oil,39,2016,0.32
Oil,39,2017,0.4
Oil,39,2018,0.35
Oil,39,2019,0.4
Oil,39,2020,0.32
Oil,39,2021,0.36
Oil,39,2022,0.36
Oil,40,2000,0.22
Oil,40,2001,0.27
Oil,40,2002,0.3
Oil,40,2003,0.35
Oil,40,2004,0.37
Oil,40,2005,0.39
Oil,40,2006,0.44
Oil,40,2007,0.47
Oil,40,2008,0.45
Oil,40,2009,0.53
Oil,40,2010,0.51
Oil,40,2011,0.6
Oil,40,2012,0.76
Oil,40,2013,0.87
Oil,40,2014,1.02
Oil,40,2015,1.33
Oil,40,2016,1.39
Oil,40,2017,1.48
Oil,40,2018,1.42
Oil,40,2019,1.51
Oil,40,2020,1.43
Oil,40,2021,1.52
Oil,41,2000,0.0
Oil,41,2001,0.0
Oil,41,2002,0.0
Oil,41,2003,0.0
Oil,41,2004,0.0
Oil,41,2005,0.0
Oil,41,2006,0.0
Oil,41,2007,0.0
Oil,41,2008,0.0
Oil,41,2009,0.0
Oil,41,2010,0.0
Oil,41,2011,0.01
Oil,41,2012,0.01
Oil,41,2013,0.03
Oil,41,2014,0.04
Oil,41,2015,0.03
Oil,41,2016,0.03
Oil,41,2017,0.08
Oil,41,2018,0.1
Oil,41,2019,0.12
Oil,41,2020,0.11
Oil,41,2021,0.12
Oil,41,2022,0.11
Oil,367031,1985,152.54688
Oil,367031,1986,162.60661
Oil,367031,1987,168.37817
Oil,367031,1988,169.08745
Oil,367031,1989,171.49751
Oil,367031,1990,173.68779
Oil,367031,1991,169.11061
Oil,367031,1992,137.85973
Oil,367031,1993,112.83857
Oil,367031,1994,101.5208
Oil,367031,1995,97.724144
Oil,367031,1996,82.9618
Oil,367031,1997,76.55708
Oil,367031,1998,77.644775
Oil,367031,1999,65.08243
Oil,367031,2000,55.65895
Oil,367031,2001,44.968384
Oil,367031,2002,42.277355
Oil,367031,2003,42.71221
Oil,367031,2004,36.533398
Oil,367031,2005,32.99802
Oil,367031,2006,41.24705
Oil,367031,2007,30.741934
Oil,367031,2008,22.849424
Oil,367031,2009,24.11917
Oil,367031,2010,11.852532
