fonte,entities,years,values
Renewables,27,2012,0.0
Renewables,27,2013,0.0
Renewables,27,2014,0.01
Renewables,27,2015,0.01
Renewables,27,2016,0.01
Renewables,27,2017,0.01
Renewables,27,2018,0.01
Renewables,27,2019,0.01
Renewables,27,2020,0.01
Renewables,27,2021,0.01
Renewables,28,1972,0.175
Renewables,28,1973,0.331
Renewables,28,1974,0.243
Renewables,28,1975,0.436
Renewables,28,1976,0.494
Renewables,28,1977,0.437
Renewables,28,1978,0.506
Renewables,28,1979,0.587
Renewables,28,1980,0.583
Renewables,28,1981,0.625
Renewables,28,1982,0.523
Renewables,28,1983,0.662
Renewables,28,1984,0.897
Renewables,28,1985,0.739
Renewables,28,1986,0.45
Renewables,28,1987,0.517
Renewables,28,1988,0.675
Renewables,28,1989,0.92
Renewables,28,1990,0.884
Renewables,28,1991,0.838
Renewables,28,1992,0.796
Renewables,28,1993,0.608
Renewables,28,1994,0.847
Renewables,28,1995,0.372
Renewables,28,1996,0.739
Renewables,28,1997,0.719
Renewables,28,1998,0.865
Renewables,28,1999,0.833
Renewables,28,2000,0.94
Renewables,28,2001,0.98
Renewables,28,2002,1.05
Renewables,28,2003,1.12
Renewables,28,2004,1.21
Renewables,28,2005,1.28
Renewables,28,2006,1.39
Renewables,28,2007,0.76
Renewables,28,2008,0.96
Renewables,28,2009,0.47
Renewables,28,2010,0.84
Renewables,28,2011,0.99
Renewables,28,2012,0.93
Renewables,28,2013,1.1
Renewables,28,2014,0.81
Renewables,28,2015,0.83
Renewables,28,2016,1.27
Renewables,28,2017,1.32
Renewables,28,2018,1.4
Renewables,28,2019,1.14
Renewables,28,2020,1.31
Renewables,28,2021,1.39
Renewables,28,2022,1.66
Renewables,29,2000,0.0
Renewables,29,2001,0.0
Renewables,29,2002,0.0
Renewables,29,2003,0.0
Renewables,29,2004,0.0
Renewables,29,2005,0.0
Renewables,29,2006,0.0
Renewables,29,2007,0.0
Renewables,29,2008,0.0
Renewables,29,2009,0.0
Renewables,29,2010,0.0
Renewables,29,2011,0.0
Renewables,29,2012,0.0
Renewables,29,2013,0.0
Renewables,29,2014,0.01
Renewables,29,2015,0.01
Renewables,29,2016,0.02
Renewables,29,2017,0.03
Renewables,29,2018,0.03
Renewables,29,2019,0.04
Renewables,29,2020,0.07
Renewables,29,2021,0.08
Renewables,30,1990,0.02
Renewables,30,1991,0.018
Renewables,30,1992,0.017
Renewables,30,1993,0.019
Renewables,30,1994,0.019
Renewables,30,1995,0.02
Renewables,30,1996,0.016
Renewables,30,1997,0.021
Renewables,30,1998,0.028
Renewables,30,1999,0.019
Renewables,30,2000,0.03
Renewables,30,2001,0.03
Renewables,30,2002,0.03
Renewables,30,2003,0.03
Renewables,30,2004,0.03
Renewables,30,2005,0.04
Renewables,30,2006,0.06
Renewables,30,2007,0.07
Renewables,30,2008,0.11
Renewables,30,2009,0.1
Renewables,30,2010,0.12
Renewables,30,2011,0.12
Renewables,30,2012,0.16
Renewables,30,2013,0.29
Renewables,30,2014,0.27
Renewables,30,2015,0.29
Renewables,30,2016,0.4
Renewables,30,2017,0.75
Renewables,30,2018,0.81
Renewables,30,2019,0.94
Renewables,30,2020,1.27
Renewables,30,2021,1.3
Renewables,30,2022,1.074718
Renewables,4,1990,0.56
Renewables,4,1991,0.54
Renewables,4,1992,0.62
Renewables,4,1993,0.51
Renewables,4,1994,0.61
Renewables,4,1995,0.66999996
Renewables,4,1996,0.56
Renewables,4,1997,0.6
Renewables,4,1998,0.76
Renewables,4,1999,0.85
Renewables,4,2000,1.05
Renewables,4,2001,1.08
Renewables,4,2002,1.14
Renewables,4,2003,1.2
Renewables,4,2004,1.5
Renewables,4,2005,2.11
Renewables,4,2006,2.96
Renewables,4,2007,3.49
Renewables,4,2008,4.42
Renewables,4,2009,5.45
Renewables,4,2010,6.54
Renewables,4,2011,8.31
Renewables,4,2012,10.51
Renewables,4,2013,11.71
Renewables,4,2014,12.21
Renewables,4,2015,14.45
Renewables,4,2016,14.25
Renewables,4,2017,15.8
Renewables,4,2018,17.17
Renewables,4,2019,19.47
Renewables,4,2020,23.46
Renewables,4,2021,22.73
Renewables,4,2022,24.07
Renewables,31,2000,0.09
Renewables,31,2001,0.09
Renewables,31,2002,0.09
Renewables,31,2003,0.06
Renewables,31,2004,0.06
Renewables,31,2005,0.07
Renewables,31,2006,0.18
Renewables,31,2007,0.18
Renewables,31,2008,0.2
Renewables,31,2009,0.2
Renewables,31,2010,0.31
Renewables,31,2011,0.29
Renewables,31,2012,0.27
Renewables,31,2013,0.3
Renewables,31,2014,0.32
Renewables,31,2015,0.31
Renewables,31,2016,0.32
Renewables,31,2017,0.41
Renewables,31,2018,0.4
Renewables,31,2019,0.47
Renewables,31,2020,0.24
Renewables,31,2021,0.24
Renewables,32,2000,0.0
Renewables,32,2001,0.0
Renewables,32,2002,0.0
Renewables,32,2003,0.0
Renewables,32,2004,0.0
Renewables,32,2005,0.0
Renewables,32,2006,0.0
Renewables,32,2007,0.0
Renewables,32,2008,0.0
Renewables,32,2009,0.0
Renewables,32,2010,0.0
Renewables,32,2011,0.0
Renewables,32,2012,0.0
Renewables,32,2013,0.0
Renewables,32,2014,0.0
Renewables,32,2015,0.0
Renewables,32,2016,0.0
Renewables,32,2017,0.0
Renewables,32,2018,0.0
Renewables,32,2019,0.01
Renewables,32,2020,0.01
Renewables,32,2021,0.01
